step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
48842,0,1,,
48843,0,1,,
48844,0,1,,
48845,0,1,,
48846,0.00357,1,,
48847,0,1,,
48848,0,1,,
48849,0,1,,
48850,2.47636,0.83333,,
48851,0,1,,
48852,0,1,,
48853,0,1,,
48854,0.00068,1,,
48855,0,1,,
48856,0,1,,
48857,0,1,,
48858,0,1,,
48859,0,1,,
48860,0,1,,
48861,0,1,,
48862,0.02746,1,,
48863,0,1,,
48864,0,1,,
48865,0,1,,
48866,0,1,,
48867,0,1,,
48868,0,1,,
48869,0,1,,
48870,0,1,,
48871,1.02827,0.85714,,
48872,0,1,,
48873,0,1,,
48874,0,1,,
48875,0,1,,
48876,0,1,,
48877,0,1,,
48878,0,1,,
48879,0,1,,
48880,0,1,,
48881,0,1,,
48882,0,1,,
48883,0,1,,
48884,0,1,,
48885,0,1,,
48886,0,1,,
48887,0,1,,
48888,0,1,,
48889,0,1,,
48890,0,1,,
48891,0,1,,
48892,0,1,,
48893,0,1,,
48894,0,1,,
48895,0.48297,0.85714,,
48896,0.61286,0.90909,,
48897,0,1,,
48898,0,1,,
48899,0,1,,
48900,0,1,,
48901,0,1,,
48902,0,1,,
48903,0,1,,
48904,0,1,,
48905,0,1,,
48906,0,1,,
48907,0.00013,1,,
48908,0,1,,
48909,0.45269,0.83333,,
48910,0,1,,
48911,0,1,,
48912,0,1,,
48913,0,1,,
48914,0,1,,
48915,0,1,,
48916,0,1,,
48917,0,1,,
48918,0,1,,
48919,0,1,,
48920,0,1,,
48921,0.98963,0.875,,
48922,0,1,,
48923,0,1,,
48924,0,1,,
48925,0,1,,
48926,2.25808,0.9,,
48927,0.00889,1,,
48928,0,1,,
48929,0,1,,
48930,0,1,,
48931,0,1,,
48932,0,1,,
48933,0,1,,
48934,0,1,,
48935,0,1,,
48936,0,1,,
48937,0,1,,
48938,0,1,,
48939,0,1,,
48940,0,1,,
48941,0,1,,
48942,0,1,,
48943,0,1,,
48944,0,1,,
48945,0.22529,0.83333,,
48946,0,1,,
48947,0,1,,
48948,0,1,,
48949,0,1,,
48950,0,1,,
48951,0,1,,
48952,0.22185,0.96774,,
48953,0,1,,
48954,0,1,,
48955,1.69946,0.88889,,
48956,0,1,,
48957,0,1,,
48958,0,1,,
48959,0,1,,
48960,0,1,,
48961,0,1,,
48962,0,1,,
48963,0,1,,
48964,0,1,,
48965,0,1,,
48966,0,1,,
48967,0,1,,
48968,0,1,,
48969,0,1,,
48970,0,1,,
48971,0,1,,
48972,0,1,,
48973,0,1,,
48974,0,1,,
48975,0,1,,
48976,1.00E-05,1,,
48977,0,1,,
48978,0,1,,
48979,0,1,,
48980,1.71918,0.91667,,
48981,0,1,,
48982,0,1,,
48983,0,1,,
48984,0,1,,
48985,6.00E-05,1,,
48986,0,1,,
48987,0,1,,
48988,0,1,,
48989,0,1,,
48990,0,1,,
48991,0,1,,
48992,0.00203,1,,
48993,2.03104,0.88889,,
48994,0,1,,
48995,0,1,,
48996,0,1,,
48997,0,1,,
48998,0,1,,
48999,1.64645,0.88889,,
49000,0,1,2.86489,0.81818
49001,0,1,,
49002,0,1,,
49003,0,1,,
49004,0,1,,
49005,0,1,,
49006,0,1,,
49007,0,1,,
49008,0.1077,0.88889,,
49009,0,1,,
49010,0,1,,
49011,0,1,,
49012,0,1,,
49013,0,1,,
49014,0.00103,1,,
49015,0,1,,
49016,0,1,,
49017,0,1,,
49018,0,1,,
49019,0,1,,
49020,0,1,,
49021,0,1,,
49022,0,1,,
49023,0,1,,
49024,0,1,,
49025,0,1,,
49026,0,1,,
49027,0,1,,
49028,0,1,,
49029,0,1,,
49030,0,1,,
49031,0,1,,
49032,0,1,,
49033,0,1,,
49034,0,1,,
49035,0,1,,
49036,0,1,,
49037,0,1,,
49038,0.00011,1,,
49039,0,1,,
49040,0,1,,
49041,0,1,,
49042,0,1,,
49043,0,1,,
49044,0,1,,
49045,0,1,,
49046,3.65019,0.8,,
49047,0,1,,
49048,1.64167,0.92308,,
49049,0,1,,
49050,0.24357,0.94118,,
49051,0,1,,
49052,0,1,,
49053,0,1,,
49054,0,1,,
49055,2.43108,0.8,,
49056,0,1,,
49057,0,1,,
49058,0,1,,
49059,0,1,,
49060,0,1,,
49061,0,1,,
49062,3.37435,0.8,,
49063,0,1,,
49064,0,1,,
49065,0,1,,
49066,0,1,,
49067,0,1,,
49068,0,1,,
49069,0,1,,
49070,0,1,,
49071,0,1,,
49072,3.06098,0.85714,,
49073,2.18526,0.88889,,
49074,0,1,,
49075,0,1,,
49076,0,1,,
49077,0,1,,
49078,0,1,,
49079,0,1,,
49080,0,1,,
49081,0,1,,
49082,0,1,,
49083,0,1,,
49084,0,1,,
49085,0,1,,
49086,0,1,,
49087,0,1,,
49088,0,1,,
49089,0,1,,
49090,0,1,,
49091,0,1,,
49092,0.9979,0.90909,,
49093,0.05606,1,,
49094,1.21686,0.93333,,
49095,0,1,,
49096,0,1,,
49097,0,1,,
49098,0,1,,
49099,0,1,,
49100,1.43213,0.92308,,
49101,0,1,,
49102,0,1,,
49103,0,1,,
49104,0,1,,
49105,0,1,,
49106,0.23664,0.83333,,
49107,0,1,,
49108,0,1,,
49109,0,1,,
49110,0,1,,
49111,0,1,,
49112,0,1,,
49113,0,1,,
49114,0,1,,
49115,0,1,,
49116,0,1,,
49117,0,1,,
49118,0,1,,
49119,0,1,,
49120,0,1,,
49121,0.91166,0.95,,
49122,2.29517,0.875,,
49123,0.32685,0.875,,
49124,0,1,,
49125,0,1,,
49126,0,1,,
49127,0,1,,
49128,0,1,,
49129,1.00E-05,1,,
49130,0,1,,
49131,6.00E-05,1,,
49132,0,1,,
49133,0,1,,
49134,0,1,,
49135,0,1,,
49136,0,1,,
49137,0,1,,
49138,0,1,,
49139,0,1,,
49140,0,1,,
49141,0,1,,
49142,0,1,,
49143,0,1,,
49144,0,1,,
49145,0,1,,
49146,2.17012,0.875,,
49147,0,1,,
49148,0,1,,
49149,0,1,,
49150,0,1,,
49151,0,1,,
49152,0,1,,
49153,0,1,,
49154,0,1,,
49155,0,1,,
49156,0,1,,
49157,0,1,,
49158,0,1,,
49159,0,1,,
49160,0,1,,
49161,0,1,,
49162,0,1,,
49163,0,1,,
49164,0.04813,1,,
49165,0,1,,
49166,0,1,,
49167,0,1,,
49168,0,1,,
49169,0,1,,
49170,0,1,,
49171,0,1,,
49172,0,1,,
49173,0.62947,0.85714,,
49174,0,1,,
49175,0,1,,
49176,3.6009,0.83333,,
49177,0,1,,
49178,0,1,,
49179,0,1,,
49180,0,1,,
49181,0,1,,
49182,0,1,,
49183,0,1,,
49184,0,1,,
49185,0,1,,
49186,0,1,,
49187,0,1,,
49188,1.90974,0.88889,,
49189,0,1,,
49190,3.00E-05,1,,
49191,0,1,,
49192,0,1,,
49193,0,1,,
49194,0,1,,
49195,0,1,,
49196,1.10105,0.85714,,
49197,0,1,,
49198,1.30834,0.95,,
49199,0,1,,
49200,0,1,,
49201,0,1,,
49202,0,1,,
49203,0,1,,
49204,0,1,,
49205,0,1,,
49206,0,1,,
49207,0,1,,
49208,0,1,,
49209,0,1,,
49210,0,1,,
49211,0,1,,
49212,0.1605,0.9,,
49213,0,1,,
49214,0,1,,
49215,0,1,,
49216,0,1,,
49217,0,1,,
49218,0,1,,
49219,0,1,,
49220,0,1,,
49221,1.4963,0.92308,,
49222,0,1,,
49223,0,1,,
49224,0,1,,
49225,0,1,,
49226,0,1,,
49227,0,1,,
49228,0,1,,
49229,0,1,,
49230,0,1,,
49231,0.00106,1,,
49232,0.33164,0.96667,,
49233,0,1,,
49234,0,1,,
49235,0,1,,
49236,0,1,,
49237,0,1,,
49238,0,1,,
49239,0,1,,
49240,0,1,,
49241,0,1,,
49242,0,1,,
49243,0,1,,
49244,0,1,,
49245,0,1,,
49246,0,1,,
49247,2.10679,0.9,,
49248,0,1,,
49249,0,1,,
49250,0,1,,
49251,0,1,,
49252,0,1,,
49253,0,1,,
49254,0,1,,
49255,0,1,,
49256,0,1,,
49257,0,1,,
49258,0,1,,
49259,0,1,,
49260,0,1,,
49261,0,1,,
49262,1.83873,0.9,,
49263,0,1,,
49264,0,1,,
49265,0,1,,
49266,0,1,,
49267,0,1,,
49268,0,1,,
49269,0,1,,
49270,0,1,,
49271,0,1,,
49272,0,1,,
49273,0,1,,
49274,0,1,,
49275,0,1,,
49276,0,1,,
49277,0,1,,
49278,0,1,,
49279,3.09565,0.83333,,
49280,0,1,,
49281,0,1,,
49282,0,1,,
49283,0,1,,
49284,0,1,,
49285,0,1,,
49286,0,1,,
49287,0,1,,
49288,0,1,,
49289,0,1,,
49290,3.2268,0.83333,,
49291,0,1,,
49292,0,1,,
49293,0,1,,
49294,0,1,,
49295,0,1,,
49296,0,1,,
49297,0,1,,
49298,0,1,,
49299,0,1,,
49300,0.02474,1,,
49301,0.49593,0.95238,,
49302,0.72678,0.83333,,
49303,0,1,,
49304,0,1,,
49305,0,1,,
49306,0,1,,
49307,0,1,,
49308,0,1,,
49309,0,1,,
49310,0,1,,
49311,0.00063,1,,
49312,0,1,,
49313,0,1,,
49314,0,1,,
49315,0,1,,
49316,0,1,,
49317,0,1,,
49318,0.16789,0.8,,
49319,0,1,,
49320,0,1,,
49321,0,1,,
49322,0,1,,
49323,0,1,,
49324,0,1,,
49325,0,1,,
49326,0,1,,
49327,1.99635,0.875,,
49328,0,1,,
49329,0,1,,
49330,0,1,,
49331,0,1,,
49332,0,1,,
49333,0.26553,0.83333,,
49334,0,1,,
49335,0,1,,
49336,0,1,,
49337,0,1,,
49338,0,1,,
49339,0,1,,
49340,0,1,,
49341,0,1,,
49342,0,1,,
49343,0,1,,
49344,5.191,0.8,,
49345,0,1,,
49346,0,1,,
49347,1.00E-05,1,,
49348,2.6641,0.83333,,
49349,0.60182,0.8,,
49350,0,1,,
49351,0,1,,
49352,1.94367,0.90909,,
49353,1.00E-05,1,,
49354,0,1,,
49355,0,1,,
49356,0.82988,0.88889,,
49357,0,1,,
49358,0,1,,
49359,0,1,,
49360,0,1,,
49361,0,1,,
49362,0,1,,
49363,0,1,,
49364,0,1,,
49365,0,1,,
49366,0,1,,
49367,0,1,,
49368,0,1,,
49369,0.53219,0.88889,,
49370,0,1,,
49371,0,1,,
49372,0,1,,
49373,0,1,,
49374,0.02963,1,,
49375,0,1,,
49376,0,1,,
49377,0,1,,
49378,0,1,,
49379,3.72274,0.625,,
49380,0,1,,
49381,0,1,,
49382,0.05305,1,,
49383,0,1,,
49384,0,1,,
49385,2.60689,0.85714,,
49386,0,1,,
49387,0,1,,
49388,0,1,,
49389,0,1,,
49390,0,1,,
49391,0,1,,
49392,0,1,,
49393,0,1,,
49394,0,1,,
49395,0,1,,
49396,0,1,,
49397,0,1,,
49398,0,1,,
49399,3.00E-05,1,,
49400,2.95349,0.875,,
49401,0,1,,
49402,0,1,,
49403,0,1,,
49404,0,1,,
49405,0.02352,0.96875,,
49406,0,1,,
49407,0,1,,
49408,0,1,,
49409,0,1,,
49410,0,1,,
49411,0,1,,
49412,0,1,,
49413,0,1,,
49414,0,1,,
49415,2.00E-05,1,,
49416,0,1,,
49417,0,1,,
49418,0,1,,
49419,0,1,,
49420,0,1,,
49421,0,1,,
49422,0,1,,
49423,0.07478,0.93333,,
49424,0.77233,0.85714,,
49425,0,1,,
49426,0,1,,
49427,0,1,,
49428,0,1,,
49429,0,1,,
49430,0,1,,
49431,0,1,,
49432,0,1,,
49433,0,1,,
49434,0,1,,
49435,0,1,,
49436,0,1,,
49437,0,1,,
49438,0,1,,
49439,0,1,,
49440,0,1,,
49441,2.00E-05,1,,
49442,0,1,,
49443,0,1,,
49444,0,1,,
49445,0,1,,
49446,2.98587,0.83333,,
49447,0,1,,
49448,0,1,,
49449,0,1,,
49450,0,1,,
49451,0,1,,
49452,0,1,,
49453,0,1,,
49454,0,1,,
49455,0,1,,
49456,0,1,,
49457,0,1,,
49458,1.90896,0.88889,,
49459,0,1,,
49460,0,1,,
49461,0,1,,
49462,0,1,,
49463,0,1,,
49464,0,1,,
49465,0,1,,
49466,0,1,,
49467,0,1,,
49468,0,1,,
49469,0,1,,
49470,0,1,,
49471,0,1,,
49472,0,1,,
49473,0,1,,
49474,0,1,,
49475,2.01356,0.90909,,
49476,0,1,,
49477,0,1,,
49478,0,1,,
49479,0,1,,
49480,0,1,,
49481,0,1,,
49482,0,1,,
49483,0,1,,
49484,0,1,,
49485,0,1,,
49486,0,1,,
49487,0,1,,
49488,0,1,,
49489,0,1,,
49490,0,1,,
49491,0,1,,
49492,0,1,,
49493,0,1,,
49494,0,1,,
49495,0,1,,
49496,0,1,,
49497,0,1,,
49498,0,1,,
49499,0,1,,
49500,0,1,,
49501,0,1,,
49502,0,1,,
49503,0,1,,
49504,0,1,,
49505,0,1,,
49506,0,1,,
49507,0,1,,
49508,0,1,,
49509,0,1,,
49510,0,1,,
49511,0,1,,
49512,0,1,,
49513,0,1,,
49514,0,1,,
49515,0,1,,
49516,0,1,,
49517,0,1,,
49518,0.63175,0.85714,,
49519,0,1,,
49520,0,1,,
49521,0,1,,
49522,0,1,,
49523,0,1,,
49524,0,1,,
49525,0,1,,
49526,0,1,,
49527,0,1,,
49528,0,1,,
49529,0,1,,
49530,0,1,,
49531,0,1,,
49532,0,1,,
49533,0,1,,
49534,0,1,,
49535,0,1,,
49536,0,1,,
49537,0,1,,
49538,0,1,,
49539,0,1,,
49540,0,1,,
49541,0,1,,
49542,0,1,,
49543,0,1,,
49544,0,1,,
49545,0,1,,
49546,0,1,,
49547,0,1,,
49548,0,1,,
49549,0,1,,
49550,0,1,,
49551,0,1,,
49552,0,1,,
49553,0,1,,
49554,0,1,,
49555,0,1,,
49556,0,1,,
49557,0,1,,
49558,2.23135,0.8,,
49559,0,1,,
49560,0,1,,
49561,0.02138,0.97297,,
49562,0,1,,
49563,0,1,,
49564,0,1,,
49565,0,1,,
49566,0.00054,1,,
49567,0,1,,
49568,0,1,,
49569,0,1,,
49570,1.8227,0.9,,
49571,0.43157,0.92857,,
49572,0,1,,
49573,0,1,,
49574,0,1,,
49575,0,1,,
49576,0,1,,
49577,0,1,,
49578,0,1,,
49579,0,1,,
49580,0,1,,
49581,0,1,,
49582,0,1,,
49583,0,1,,
49584,0,1,,
49585,0,1,,
49586,0,1,,
49587,0,1,,
49588,0,1,,
49589,0,1,,
49590,0,1,,
49591,0,1,,
49592,0,1,,
49593,0,1,,
49594,0,1,,
49595,0.00132,1,,
49596,0,1,,
49597,0,1,,
49598,0,1,,
49599,0,1,,
49600,0,1,,
49601,0,1,,
49602,0,1,,
49603,0,1,,
49604,0,1,,
49605,0,1,,
49606,0,1,,
49607,0,1,,
49608,2.47772,0.85714,,
49609,0,1,,
49610,1.55874,0.88889,,
49611,0,1,,
49612,0,1,,
49613,0,1,,
49614,0,1,,
49615,0,1,,
49616,0,1,,
49617,0,1,,
49618,0,1,,
49619,0,1,,
49620,0,1,,
49621,0,1,,
49622,0,1,,
49623,0,1,,
49624,0,1,,
49625,0,1,,
49626,0,1,,
49627,0,1,,
49628,0,1,,
49629,0,1,,
49630,0,1,,
49631,0,1,,
49632,0,1,,
49633,0,1,,
49634,0,1,,
49635,0,1,,
49636,0,1,,
49637,0,1,,
49638,0,1,,
49639,0,1,,
49640,0,1,,
49641,0,1,,
49642,1.39396,0.88889,,
49643,0,1,,
49644,0,1,,
49645,0,1,,
49646,0,1,,
49647,0,1,,
49648,1.26817,0.89474,,
49649,7.00E-05,1,,
49650,0,1,,
49651,0,1,,
49652,0,1,,
49653,0,1,,
49654,1.7189,0.88889,,
49655,0,1,,
49656,0,1,,
49657,0,1,,
49658,0,1,,
49659,0,1,,
49660,0,1,,
49661,0,1,,
49662,0,1,,
49663,0,1,,
49664,0,1,,
49665,0,1,,
49666,0,1,,
49667,0,1,,
49668,0,1,,
49669,0,1,,
49670,0,1,,
49671,0,1,,
49672,0,1,,
49673,0,1,,
49674,0,1,,
49675,0,1,,
49676,0,1,,
49677,0,1,,
49678,0,1,,
49679,2.95608,0.8,,
49680,0.0781,1,,
49681,1.67454,0.85714,,
49682,0,1,,
49683,0,1,,
49684,0,1,,
49685,0,1,,
49686,0,1,,
49687,0.29506,0.875,,
49688,0,1,,
49689,0,1,,
49690,0,1,,
49691,0,1,,
49692,0,1,,
49693,0.98951,0.85714,,
49694,0,1,,
49695,0,1,,
49696,0,1,,
49697,1.00057,0.875,,
49698,0,1,,
49699,0,1,,
49700,2.53724,0.875,,
49701,2.00E-05,1,,
49702,0,1,,
49703,0,1,,
49704,0,1,,
49705,0,1,,
49706,0,1,,
49707,0,1,,
49708,0,1,,
49709,0,1,,
49710,0,1,,
49711,0,1,,
49712,0,1,,
49713,0,1,,
49714,0,1,,
49715,0,1,,
49716,0,1,,
49717,0,1,,
49718,0,1,,
49719,2.34884,0.875,,
49720,0,1,,
49721,0,1,,
49722,0,1,,
49723,1.71124,0.9,,
49724,0,1,,
49725,2.09069,0.875,,
49726,0,1,,
49727,0,1,,
49728,0,1,,
49729,0,1,,
49730,0,1,,
49731,0,1,,
49732,0,1,,
49733,0,1,,
49734,0,1,,
49735,0,1,,
49736,0,1,,
49737,0,1,,
49738,0,1,,
49739,0,1,,
49740,0,1,,
49741,0,1,,
49742,0,1,,
49743,0,1,,
49744,0,1,,
49745,0,1,,
49746,0,1,,
49747,0,1,,
49748,0,1,,
49749,0,1,,
49750,0,1,,
49751,0,1,,
49752,0,1,,
49753,0,1,,
49754,0,1,,
49755,0,1,,
49756,0.19542,0.83333,,
49757,0,1,,
49758,2.97702,0.85714,,
49759,0,1,,
49760,0,1,,
49761,0,1,,
49762,0,1,,
49763,0,1,,
49764,0.14723,0.91667,,
49765,0,1,,
49766,0,1,,
49767,0,1,,
49768,0,1,,
49769,0.00133,1,,
49770,0,1,,
49771,2.35049,0.875,,
49772,0,1,,
49773,0,1,,
49774,0,1,,
49775,0,1,,
49776,0,1,,
49777,0,1,,
49778,0,1,,
49779,0,1,,
49780,0,1,,
49781,0,1,,
49782,0,1,,
49783,0,1,,
49784,0,1,,
49785,0,1,,
49786,0.00598,1,,
49787,0,1,,
49788,2.76497,0.83333,,
49789,0,1,,
49790,0,1,,
49791,0,1,,
49792,0,1,,
49793,0,1,,
49794,0,1,,
49795,0.00072,1,,
49796,0,1,,
49797,2.40363,0.875,,
49798,0,1,,
49799,0,1,,
49800,0,1,,
49801,0,1,,
49802,0,1,,
49803,2.41407,0.875,,
49804,0,1,,
49805,0,1,,
49806,0,1,,
49807,0,1,,
49808,0,1,,
49809,0.00449,1,,
49810,0,1,,
49811,0.00128,1,,
49812,0,1,,
49813,0,1,,
49814,0,1,,
49815,0,1,,
49816,3.24388,0.875,,
49817,0,1,,
49818,0,1,,
49819,0,1,,
49820,0,1,,
49821,3.00E-05,1,,
49822,0,1,,
49823,0,1,,
49824,0.78592,0.88889,,
49825,2.57474,0.85714,,
49826,0,1,,
49827,1.65264,0.85714,,
49828,0,1,,
49829,0,1,,
49830,0,1,,
49831,0,1,,
49832,0,1,,
49833,0,1,,
49834,0,1,,
49835,0,1,,
49836,0,1,,
49837,0,1,,
49838,0,1,,
49839,0,1,,
49840,0,1,,
49841,0,1,,
49842,0,1,,
49843,0,1,,
49844,0,1,,
49845,0,1,,
49846,0,1,,
49847,0,1,,
49848,0,1,,
49849,0,1,,
49850,0,1,,
49851,0,1,,
49852,0,1,,
49853,0,1,,
49854,0,1,,
49855,0,1,,
49856,0.33275,0.85714,,
49857,0.32475,0.875,,
49858,0,1,,
49859,0,1,,
49860,0,1,,
49861,0.04051,1,,
49862,0,1,,
49863,0,1,,
49864,0,1,,
49865,0,1,,
49866,0,1,,
49867,0,1,,
49868,0,1,,
49869,0,1,,
49870,0,1,,
49871,0,1,,
49872,0,1,,
49873,1.87536,0.83333,,
49874,0,1,,
49875,0,1,,
49876,0,1,,
49877,0,1,,
49878,0,1,,
49879,0,1,,
49880,0,1,,
49881,0,1,,
49882,0,1,,
49883,0,1,,
49884,0,1,,
49885,0,1,,
49886,0,1,,
49887,0,1,,
49888,0,1,,
49889,0.74225,0.95455,,
49890,0,1,,
49891,0,1,,
49892,0,1,,
49893,0,1,,
49894,0,1,,
49895,0,1,,
49896,0,1,,
49897,0,1,,
49898,0,1,,
49899,0,1,,
49900,0,1,,
49901,0,1,,
49902,0,1,,
49903,0,1,,
49904,0,1,,
49905,0,1,,
49906,0,1,,
49907,0,1,,
49908,0,1,,
49909,0,1,,
49910,0,1,,
49911,0,1,,
49912,0,1,,
49913,0,1,,
49914,0,1,,
49915,0,1,,
49916,0,1,,
49917,0,1,,
49918,0,1,,
49919,0,1,,
49920,2.91857,0.85714,,
49921,0,1,,
49922,0,1,,
49923,0,1,,
49924,0,1,,
49925,0,1,,
49926,0,1,,
49927,0,1,,
49928,1.54318,0.92308,,
49929,0,1,,
49930,0,1,,
49931,0,1,,
49932,0,1,,
49933,0,1,,
49934,0,1,,
49935,3.35235,0.83333,,
49936,0,1,,
49937,0,1,,
49938,2.43164,0.8,,
49939,0,1,,
49940,0,1,,
49941,0,1,,
49942,0,1,,
49943,0,1,,
49944,0,1,,
49945,0,1,,
49946,0,1,,
49947,0,1,,
49948,0.46865,0.83333,,
49949,0,1,,
49950,0,1,,
49951,0,1,,
49952,0,1,,
49953,0,1,,
49954,0,1,,
49955,0,1,,
49956,0,1,,
49957,1.38521,0.875,,
49958,0,1,,
49959,0,1,,
49960,0,1,,
49961,0,1,,
49962,0,1,,
49963,0,1,,
49964,1.00E-05,1,,
49965,0,1,,
49966,0,1,,
49967,0,1,,
49968,0,1,,
49969,0,1,,
49970,0,1,,
49971,0,1,,
49972,0,1,,
49973,0,1,,
49974,0,1,,
49975,0,1,,
49976,0,1,,
49977,0,1,,
49978,0,1,,
49979,0,1,,
49980,0,1,,
49981,0,1,,
49982,0,1,,
49983,0,1,,
49984,0,1,,
49985,0,1,,
49986,0,1,,
49987,0,1,,
49988,0,1,,
49989,0,1,,
49990,0,1,,
49991,0,1,,
49992,0,1,,
49993,0,1,,
49994,0.02831,1,,
49995,0,1,,
49996,0,1,,
49997,0.00055,1,,
49998,0,1,,
49999,0,1,,
50000,0,1,1.53564,0.88462
50001,0,1,,
50002,0,1,,
50003,2.85631,0.83333,,
50004,0,1,,
50005,0,1,,
50006,0,1,,
50007,0,1,,
50008,0,1,,
50009,0,1,,
50010,0,1,,
50011,0,1,,
50012,0,1,,
50013,0,1,,
50014,0,1,,
50015,0,1,,
50016,0,1,,
50017,0,1,,
50018,0,1,,
50019,0,1,,
50020,0,1,,
50021,0,1,,
50022,0,1,,
50023,0,1,,
50024,0,1,,
50025,0,1,,
50026,0,1,,
50027,0.80289,0.96154,,
50028,0,1,,
50029,0,1,,
50030,0,1,,
50031,0.70604,0.96,,
50032,0,1,,
50033,1.53043,0.91667,,
50034,0,1,,
50035,0,1,,
50036,0,1,,
50037,0,1,,
50038,0,1,,
50039,0,1,,
50040,0,1,,
50041,0,1,,
50042,0,1,,
50043,0,1,,
50044,0,1,,
50045,0,1,,
50046,0,1,,
50047,0,1,,
50048,0,1,,
50049,0,1,,
50050,0,1,,
50051,0,1,,
50052,0,1,,
50053,0,1,,
50054,0,1,,
50055,2.36543,0.875,,
50056,0,1,,
50057,0,1,,
50058,0,1,,
50059,0,1,,
50060,0,1,,
50061,0,1,,
50062,0,1,,
50063,1.00E-05,1,,
50064,0,1,,
50065,0.00274,1,,
50066,0,1,,
50067,0,1,,
50068,0,1,,
50069,0,1,,
50070,0,1,,
50071,0,1,,
50072,0,1,,
50073,0,1,,
50074,0,1,,
50075,0,1,,
50076,0,1,,
50077,0,1,,
50078,1.25687,0.92308,,
50079,0,1,,
50080,0,1,,
50081,0,1,,
50082,0,1,,
50083,0,1,,
50084,0,1,,
50085,0,1,,
50086,0,1,,
50087,0,1,,
50088,0,1,,
50089,0,1,,
50090,0,1,,
50091,0,1,,
50092,0,1,,
50093,0,1,,
50094,0,1,,
50095,0,1,,
50096,0,1,,
50097,0,1,,
50098,0,1,,
50099,0,1,,
50100,0,1,,
50101,0,1,,
50102,0,1,,
50103,0,1,,
50104,0,1,,
50105,0,1,,
50106,0,1,,
50107,0,1,,
50108,0,1,,
50109,0,1,,
50110,0,1,,
50111,0,1,,
50112,0,1,,
50113,0,1,,
50114,0,1,,
50115,2.61174,0.875,,
50116,0,1,,
50117,0,1,,
50118,0,1,,
50119,0,1,,
50120,0,1,,
50121,0,1,,
50122,3.46125,0.8,,
50123,0,1,,
50124,0,1,,
50125,0,1,,
50126,0,1,,
50127,0,1,,
50128,0,1,,
50129,0,1,,
50130,0,1,,
50131,0,1,,
50132,0,1,,
50133,0,1,,
50134,0,1,,
50135,0,1,,
50136,0,1,,
50137,0,1,,
50138,0,1,,
50139,0,1,,
50140,0,1,,
50141,0,1,,
50142,0,1,,
50143,0,1,,
50144,0,1,,
50145,0,1,,
50146,0,1,,
50147,0,1,,
50148,0,1,,
50149,0,1,,
50150,0,1,,
50151,0,1,,
50152,0,1,,
50153,0,1,,
50154,0,1,,
50155,0,1,,
50156,0,1,,
50157,0,1,,
50158,0,1,,
50159,0,1,,
50160,0,1,,
50161,0,1,,
50162,0,1,,
50163,0,1,,
50164,0,1,,
50165,0,1,,
50166,1.24308,0.85714,,
50167,0,1,,
50168,0,1,,
50169,2.0072,0.8,,
50170,2.05126,0.88889,,
50171,0,1,,
50172,0,1,,
50173,0,1,,
50174,0,1,,
50175,0,1,,
50176,0,1,,
50177,0,1,,
50178,0,1,,
50179,0,1,,
50180,0,1,,
50181,0,1,,
50182,0,1,,
50183,0,1,,
50184,0,1,,
50185,1.10336,0.9,,
50186,0,1,,
50187,0,1,,
50188,0,1,,
50189,0,1,,
50190,0,1,,
50191,0,1,,
50192,0,1,,
50193,0,1,,
50194,0,1,,
50195,0,1,,
50196,0,1,,
50197,0,1,,
50198,0,1,,
50199,1.48216,0.83333,,
50200,0,1,,
50201,0,1,,
50202,2.03682,0.88889,,
50203,0,1,,
50204,0,1,,
50205,0,1,,
50206,0,1,,
50207,0,1,,
50208,0,1,,
50209,0,1,,
50210,0,1,,
50211,0,1,,
50212,0,1,,
50213,0,1,,
50214,0,1,,
50215,0,1,,
50216,0,1,,
50217,0,1,,
50218,0,1,,
50219,0.20438,0.9,,
50220,0,1,,
50221,0,1,,
50222,0,1,,
50223,0,1,,
50224,9.00E-05,1,,
50225,0,1,,
50226,0,1,,
50227,0,1,,
50228,0,1,,
50229,0,1,,
50230,0,1,,
50231,0,1,,
50232,0,1,,
50233,0,1,,
50234,0,1,,
50235,0,1,,
50236,0,1,,
50237,0,1,,
50238,0,1,,
50239,0,1,,
50240,0,1,,
50241,0,1,,
50242,0,1,,
50243,0,1,,
50244,0,1,,
50245,0,1,,
50246,0,1,,
50247,0,1,,
50248,0,1,,
50249,0,1,,
50250,0,1,,
50251,0,1,,
50252,0.00157,1,,
50253,0,1,,
50254,0,1,,
50255,0,1,,
50256,0,1,,
50257,0,1,,
50258,0,1,,
50259,0,1,,
50260,0,1,,
50261,0,1,,
50262,0,1,,
50263,0,1,,
50264,0,1,,
50265,2.03187,0.9,,
50266,0,1,,
50267,0,1,,
50268,0,1,,
50269,0,1,,
50270,0,1,,
50271,0.10172,0.85714,,
50272,0,1,,
50273,0,1,,
50274,0,1,,
50275,0,1,,
50276,0,1,,
50277,0,1,,
50278,0,1,,
50279,0,1,,
50280,0,1,,
50281,0,1,,
50282,0,1,,
50283,0,1,,
50284,0,1,,
50285,0.00565,1,,
50286,0.095,0.94444,,
50287,0,1,,
50288,0,1,,
50289,0,1,,
50290,0,1,,
50291,0,1,,
50292,0,1,,
50293,0,1,,
50294,0.43677,0.97368,,
50295,0,1,,
50296,0,1,,
50297,0,1,,
