prompt,true_answer,model_answer,bleu,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,rougeLSum_precision,rougeLSum_recall,rougeLSum_f1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['Name of Party involved (*)\\n((host) indicates a host\\nParty)', 'Private and/or public entity(ies)\\nproject participants (*) (as\\napplicable)', 'Kindly indicate if the Party\\ninvolved wishes to be\\nconsidered as project\\nparticipant (Yes/No)'], ['Government of India\\n(Host)', 'Private Entity: M/s Surana\\nCorporation Ltd', 'No']]\nA.3. Project participants:\n>>\n1 http://cdmindia.nic.in/host_approval_criteria.htm\n2 Technical brochure of the equipment supplier\n4\n\n[['', '', ''], ['Government of India\\n(Host)', 'Private Entity: M/s Vayu Energy\\n(I) Pvt. Ltd', 'No'], ['UK', 'Cantor Fitzgerald, Europe', 'No']]\nPROJECT DESIGN DOCUMENT FORM (CDM-SSC-PDD) - Version 03\nCDM – Executive Board""}]","[{'organization_name': 'Surana Corporation Ltd', 'state/city': 'Chennai', 'country': 'India'}, {'organization_name': 'Vayu Energy (I) Pvt. Ltd', 'state/city': 'Chennai', 'country': 'India'}, {'organization_name': 'Cantor Fitzgerald Europe', 'telephone': '+44 207 894 7000', 'state/city': 'London', 'country': 'United Kingdom'}]","[{'organization_name': 'Surana Corporation Ltd', 'state/city': 'Surat'}, {'organization_name': 'Vayu Energy (I) Pvt. Ltd', 'state/city': 'Inđija', 'country': 'India'}]",0.412612671,0.857142857,0.473684211,0.610169492,0.75,0.405405405,0.526315789,0.857142857,0.473684211,0.610169492,0.857142857,0.473684211,0.610169492
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['', 'Organization name', '', 'Hassas Teknik Enerji Elektrik Üretim Sanayi ve Ticaret Anonim Şirketi'], ['', 'Contact person', '', 'Mr. Rüçhan Hamamcı'], ['', 'Title', '', 'Assistant General Manager'], ['Address', 'Address', None, 'Nish İstanbul Sitesi Sanayi Cad. 44/A Blok No:73-74 34196\\nÇobançeşme-Yenibosna/İSTANBUL'], ['Telephone', None, None, '+90 212 654 70 70'], ['', 'Email', '', 'ruchanhamamci@sancakgroup.com']]\n1.3 Project Proponent\nv3.2\n4\n\nPROJECT DESCRIPTION : VCS Version 3""}]","[{'organization_name': 'Hassas Teknik Enerji Elektrik Uretim Sanayi ve Ticaret A.S.', 'telephone': '+905353571718', 'email': 'kadircosar@sancakgroup.com', 'state/city': 'İstanbul', 'country': 'Turkey'}]","[{'organization_name': 'Hassas Teknik Enerji Elektrik Üretim Sanayi ve Ticaret Anonim Şirketi', 'telephone': '6547070', 'email': 'ruchanhamamci@sancakgroup.com', 'state/city': 'İstanbul', 'country': 'Turkey'}]",0.724011626,0.791666667,0.791666667,0.791666667,0.608695652,0.608695652,0.608695652,0.791666667,0.791666667,0.791666667,0.791666667,0.791666667,0.791666667
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['', 'Organization name', '', 'CLP India Private Limited'], ['', 'Contact person', '', 'Sandip Saha'], ['Title', 'Title', None, 'Deputy Manager – Carbon and Sustainability'], ['Address', None, None, '7th Floor, Fulcrum, Sahar Road, Andheri (East), Mumbai – 400099,\\nIndia'], ['Telephone', None, None, '+ 91-22 6758 8888'], ['Email', None, None, 'carbon@clpindia.in']]\n1.3 Project Proponent""}]","[{'organization_name': 'Apraava Energy Private Limited', 'telephone': '6758 8888', 'email': 'navneet.kumar@apraava.com', 'state/city': 'Inđija', 'country': 'India'}]","[{'organization_name': 'CLP India Private Limited', 'email': 'carbon@clpindia.in', 'state/city': 'Inđija', 'country': 'India'}]",0.600329931,0.6875,0.55,0.611111111,0.466666667,0.368421053,0.411764706,0.6875,0.55,0.611111111,0.6875,0.55,0.611111111
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['Organization name', None, None, '', 'Henan BCCY Environmental Energy Co., Ltd.', ''], ['Contact person', None, None, '', 'Lei Wang', ''], ['', 'Title', '', '', 'Minister of carbon emission department', ''], ['Address', 'Address', None, '', '8/F, Hengmei Business Building, 22 Dongfeng Road, Zhengzhou,', ''], [None, None, None, None, 'China', None], ['', 'Telephone', '', '', '+86 371 56737901', ''], ['', 'Email', '', '', 'lwang@bccynewpower.com', '']]\n1.5 Project Proponent""}]","[{'organization_name': 'Henan BCCY Environmental Energy CO.,LTD.', 'telephone': '86 371 6552', 'email': 'lwang@bccynewpower.com', 'state/city': 'Colorado', 'country': 'China'}]","[{'organization_name': 'Henan BCCY Environmental Energy Co., Ltd.', 'telephone': '86 371 6552', 'email': 'lwang@bccynewpower.com', 'state/city': 'Colorado', 'country': 'China'}]",0.92707375,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What is the project sector, either Renewable Energy or Forestry and Land Use?\n\nContext: 1.2 Sectoral Scope and Project Type\nTheproject isdeveloped under VCSsectoral scope 14(Agriculture,Forestry and Other Land Use)\nand falls under the category of Agricultural Land Management (ALM). Eligible ALM activities are\nthose that reduce net GHGemissions on cropland and grassland byincreasing carbonstocks in\nsoilsand/or decreasing CO2,N2O and/orCH4emissions fromsoils.\nIn the ALM category, eligible ALM activities are those that reduce net GHG emissions on\ncroplands and grasslands by increasing carbon stocks in soils and woody biomass and/or\ndecreasing CO2, N2O and/or CH4 emissions from soils. The project falls into the Improved\nCropland Management (ICM) activity category. The ICM category includes practices that\ndemonstratetoreducenetGHGemissions ofcropland systems byincreasing soilcarbonstocks,\nreducing soil N2O emissions, and/or reducing CH4emissions. Thisproject focuses on practices\nthat increase soil carbon stocks by increasing residue inputs to soils and/or reducing usage of\nsyntheticchemical fertilizer reducingnitrousoxideemissions.\nThisisagrouped project.'}]",{'project_sector': 'Forestry and Land Use'},{'project_sector': 'Forestry and Land Use'},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: A.3. Project participants:\n1 - Nobrecel S/A Celulose e Papel (Private Entity – Project Developer)\n2 - EcoSecurities Group Plc (Private Entity – Carbon Advisor)\nFurther information regarding contact details can be found in Annex I.'}]","[{'organization_name': 'EcoSecurities International Limited', 'telephone': '+31 203011463', 'email': 'info@33assetmngt.com', 'country': 'Netherlands'}]","[{'organization_name': 'Nobrecel S/A Celulose e Papel', 'state/city': 'Nobres', 'country': 'Brazil'}]",0.340864794,0.230769231,0.214285714,0.222222222,0.083333333,0.076923077,0.08,0.230769231,0.214285714,0.222222222,0.230769231,0.214285714,0.222222222
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the project city, country, latitude, and longitude of this project?\n\nContext: 1.9 Project Location\nThe project is located on a 100ha plot of land in the community of Malicounda, department of\nM’bour, region of Thiès, Senegal. It lies about 5km West of the RN1 road linking Dakar and\nMbour. Its geo-coordinates are: latitude 14.452024, longitude -16.965628;\nMalicounda Solar Photovoltaic Power Plant, project location'}]","{'project_country': 'Senegal', 'project_latitude': 14.45}","{'project_country': 'Senegal', 'project_latitude': 14.45, 'project_longitude': -16.97}",0.646628684,0.636363636,1,0.777777778,0.6,1,0.75,0.636363636,1,0.777777778,0.636363636,1,0.777777778
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the start and end dates of the crediting period for this project?\n\nContext: 1.6 Project Crediting Period\nCrediting Period Start date: 09-March-2017\nCrediting Period End date: 08-March-2027\nThe project activity adopts renewable crediting period of 10 years period which can be renewed\nfor maximum 2 times.'}]","{'crediting_period_start': '2017-03-09', 'crediting_period_end': '2027-03-08'}","{'crediting_period_start': '2017-03-09', 'crediting_period_end': '2027-03-08'}",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the project city, country, latitude, and longitude of this project?\n\nContext: 1.13 Project Location\nThe Project will include project activity instances located in countries within Central Europe\nand Eastern Europe that are members of the European Union. The first project activity\ninstances have commenced implementation in Poland, Estonia, Latvia, Lithuania, Czech\nRepublic and Romania with plannedexpansiontoseveralothercountrieswithintheEU.The\ngeodetic coordinates and separate KML files of each project instance available shall be\nsharedwiththeVVBduringtheauditforvalidationandverification.'}]",{'project_country': 'Poland'},{'project_country': 'Poland'},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the start and end dates of the crediting period for this project?\n\nContext: 1.9 Project Crediting Period\nThe crediting period of this project will be using a 7-year, twice renewable crediting period,\nfor a combined total project crediting period of 21 years from 18-June-2020 to 17-June-\n2041, and the first 7-year period is from 18-June-2020 to 17-June-2027. Also, the project\nlifetime4 is 30 years from 17-February-20205 to 16-February-2050.'}]","{'crediting_period_start': '2020-06-18', 'crediting_period_end': '2027-06-17'}","{'crediting_period_start': '2020-06-18', 'crediting_period_end': '2027-06-17'}",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What are the project proponents, including organization name, phone number, email address, state/city and country of the entity responsible for managing this carbon project?\n\nContext: [['Organization name', None, None, '', 'Carbon Group Agro-Climatic Solutions LLC', ''], ['Contact person', None, None, '', 'Carmen Longa Virasoro - Martin Fraguio', ''], ['', 'Title', '', '', 'Director', ''], ['Address', 'Address', None, '', '7925NW12th Street. Suite # 109. 33126 Doral Florida. USA, +54 9 11', ''], [None, None, None, None, '56023272', None], ['', 'Telephone', '', '', '+5491156023272', ''], ['', 'Email', '', '', 'mfraguio@carbongroup.com.ar cvirasoro@carbongroup.com.ar', '']]\n1.5 Project Proponent\nProvide contact information for the project proponent(s). Copy and paste the table as needed.""}]","[{'organization_name': 'Carbon Group Agro-Climatic Solutions LLC', 'state/city': 'Florida', 'country': 'United States'}]","[{'organization_name': 'Carbon Group Agro-Climatic Solutions LLC', 'telephone': '5491156023272', 'email': 'mfraguio@carbongroup.com.ar', 'state/city': 'Florida', 'country': 'United States'}]",0.626580505,0.666666667,1,0.8,0.6,0.923076923,0.727272727,0.666666667,1,0.8,0.666666667,1,0.8
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the start and end dates of the crediting period for this project?\n\nContext: 1.9 Project Crediting Period\nThe project crediting period runs from 25/03/2022 through 24/03/2032 for 10 years fixed.'}]","{'crediting_period_start': '2022-03-25', 'crediting_period_end': '2032-03-24'}","{'crediting_period_start': '2022-03-25', 'crediting_period_end': '2032-03-24'}",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the methodologies of this project?\n\nContext: 3.1 Title and Reference of Methodology\nThe CDM consolidated methodology AR-ACM0003: Afforestation and reforestation of lands except\nwetlands -Version 02.0 is applied29.\nIn addition, the following tools are applied by the project:\n\uf0b7 Combined tool to identify the baseline scenario and demonstrate additionally in A/R CDM project\nactivities (Version 01)\n\uf0b7 Estimation of carbon stocks and change in carbon stocks of trees and shrubs in A/R CDM project\nactivities (Version 04.2)\n\uf0b7 Tool for estimation of change in soil organic carbon stocks due to the implementation of A/R CDM\nproject activities (Version 01.1.0)\n\uf0b7 VCS AFOLU Non-Permanence Risk Tool (Version 4.0)\n29 https://cdm.unfccc.int/methodologies/DB/C9QS5G3CS8FW04MYYXDFOQDPXWM4OE\n32\n\nProject Description: VCS Version 4.0'}]","{'project_methodologies': ['AR-ACM0003', 'ACM0003']}","{'project_methodologies': ['AR-ACM0003', 'ACM0003']}",1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What is the project sector, either Renewable Energy or Forestry and Land Use?\n\nContext: 1.2 Sectoral Scope and Project Type\n1 Dr. Reiner Wassmann (2016). Coordinator, Climate Change Research. International Rice Research\nInstitute. Available from: r.wassmann@irri.org\n1\n\nProject Description: VCS Version 4.0\nThis project is categorized as sectoral scope 14 (AFOLU) under Verra as justified in Section\n1.3, although the AMS-III.AU methodology applied is approved under sectoral scope 15\n(agriculture) of CDM.\nThe project is developed under VCS scope 14 “Agriculture, Forestry and Other Land Use\n(AFOLU)” with an activity category of Improved Cropland Management (ICM) under\nAgricultural Land Management (ALM).\n.\nThe project is not a grouped project.'}]",{'project_sector': 'Forestry and Land Use'},{'project_sector': 'Forestry and Land Use'},1,1,1,1,1,1,1,1,1,1,1,1,1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If any key information is missing, omit that key from response. If No relevant information found in context is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What are the project city, country, latitude, and longitude of this project?\n\nContext: 2.1.1 Summary Description of the Project (G1.2)\nThis PDD presents a reference scenario for the Beampingaratsy REDD project, activities being\nimplemented as part of the project and a monitoring plan for the validation of the project.\nThe Beampingaratsy REDD Project is a REDD project, developed in the New Protected Area (NPA) of\nBeampingaratsy in Madagascar, Anosy Region. The Beampingaratsy NPA is currently under creation in\npartnership with the DSAP (Direction for Protected Area dependent of the Ministry of environment and\nForest). The project proponent of the Beampingaratsy REDD Project is the BNC REDD, the\nadministration in charge of the development of REDD mechanism in Madagascar and dependent of the\nMinistry of environment and Forest. The Project is built on the experience of the HCPF Project, which has\nimplemented on the South part of the Project Area since 2008 with similar activities and objectives as\nthose of the Beampingaratsy REDD Project. HCPF Project has been financed by AFD (French Agency for\nDevelopment) since its beginning with a complement of AirFrance between 2008 and 2012. The\ngeographical scope evolved all along the different phases of the HCPF project until the focus on the\nBeampingaratsy site for the next phase that will start in 2018 (same boundaries as the REDD Project).\nThe Beampingaratsy NPA and the climate and biodiversity components of the Project are led by Etc\nTerra – Rongead, a French NGO also based in Madagascar. The agricultural activities will be led by\nAgrisud International, also a French NGO with offices in Madagascar. The Project has the full support of\nnational government and of the Anosy Region and the management of the NPA will be supported by the\nregional offices of the Ministry of Environment, the DREF Anosy.\nThe beginning or the official process to create the Beampingaratsy NPA marks the beginning of the\nBeampingaratsy REDD Project as a main initiative to manage land in this area and a first activity to\nenable a REDD Project elaboration. The forests inside the boundaries of the NPA (see Figure 12) are\nconsidered to form the Project Area where the Project aims to decrease deforestation thanks to\nagricultural support and land management. It was composed of 79,101 ha of humid forest in 2015\n(which is therefore the size of the Project Area), before project start date (05-10-2017).\nAbout 25,491 inhabitants live around the PA (see Table 1). Subsistence agriculture is their main\neconomic activity, with 98% of the population practicing it (see section 4.1.1). They cultivate cassava,\nmaize and rice either on rainfed or irrigated fields (located in valleys for the last). Main cause of\ndeforestation is the common practice of slash and burn agriculture (Figure 30). Agricultural activities are\nleading to a mean historical deforestation level of 1,612 ha/yr in the reference region (RRD - Figure 24) of\nthe project, between 2005 and 2015. This rate is equivalent to a level of 515 ha/yr in the project area.\nIn order to reduce deforestation, the Beampingaratsy REDD project is developing several activities (see\nsection 2.1.11):\n\uf0b7 Classify the Beampingaratsy forest under the status of New Protected Area to ensure the official\nprotection of massif;\n\uf0b7 Support of the existing COBA in the management of the CBNRM transfer and on the provision of\nservices to communities;\nCCB v3.0, VCS v3.3 17\n\nCCB + VCS PROJECT DESCRIPTION\nCCB Version 3, VCS Version 3\n\uf0b7 Provide alternatives to deforestation to local communities through a better management of the\nterritory with participative land use planning, construction of rural infrastructure such as irrigated\nschemes, restoration of degraded lands, reforestation and to individual households through\necological intensification and new income generating activities.;\n\uf0b7 Support the emergence of services for farmers with the creation/strengthening of farmers\norganizations, local private small enterprises or COBA and the structuration of suitable value\nchain for the commercialization of cash crops;\n\uf0b7 Contribution to decentralization process and to capacity building for Commune concerned by the\nproject through the development of forest services, Land Use plans and land tenure clarification\noffices.\nThe objective is to reduce deforestation by 35% in average against the reference level during the first 5\nyears of project implementation and by 80% after 10 years. Until now, activities were funded by the AFD.\nOnce the REDD project is validated, the sale of carbon credits is expected to help financing part of the\nactivities implemented with the communities but other funds will be necessary.\nThe reference emissions level was calculated for the 2005-2010-2015 period (Reference Period) with\nmultiplication of activity data and emissions factors. Deforestation and biomass burning are considered as\nsources of GHG emissions and only carbon stocks changes in Above Ground Biomass (AGB) and Below\nGround Biomass (BGB) tree pools are considered. The baseline of the project was established using the\nVM0007 methodology. Areas of deforestation for the reference period (2005-2015) were assessed with\na multi-dates analysis of Landsat images that allows classification of land cover and land cover changes\n(LCLCC) with a satisfactory accuracy (section 3.2.1.1).\nFor pre- (3 humid forest strata) and post-deforestation class, emissions factors were established using the\nresults of a carbon stocks map realized with a LiDAR flyover on a part of PA (Asner et al., 2012 – see\nsection 3.2.1.2). Average pre-deforestation carbon stocks used are 22 tC/ha for low forest, 111 tC/ha for\nmedium forest and 75 tC/ha for high forest (the 3 forest strata) and post-deforestation stocks are\n10 tC/ha. According to the methodology used, after deforestation event, all aboveground tree biomass is\nconsidered as emissions while belowground tree biomass is emitted with a default rate of 10% per year.\nExpected emissions reduction were calculated as the difference between estimated baseline emissions\nand emissions calculated in the project case (monitoring of deforestation areas), both for the Project Area\n(PA) and the Leakage Belt (LB). Additional emissions (against LB baseline) in LB will be deduced from\nthe emissions reductions. Results for the first 10 years are expected emissions reduction of\n145,901 tCO eq (section 3.2.4). Non-permanence risk of emissions reduction was evaluated following the 2\nmethodology requirements. It was used to estimate the size of the buffer to set-aside credits in order to\ncompensate this risk and it results to 11%.\nThe targeted general benefits for the communities are the following:\n\uf0b7 Food security will be ensured thanks to better management of soil fertility with agroecology\ntechniques, which will enable to increase and diversify the food production and favor a wider\nchoice of diet.\nCCB v3.0, VCS v3.3 18\n\nCCB + VCS PROJECT DESCRIPTION\nCCB Version 3, VCS Version 3\n\uf0b7 Technical support (agro-ecology) and advices on cash crops (cultivation, value chain\nstructuration, organization of agricultural service providers) will increase and diversify households’\nincomes. This will contribute to local capacity building.\n\uf0b7 Climate vulnerability of community will also be reduced with sustainable agricultural techniques\n(agroforestry and reduction of deforestation) such as the presence of tree which positively impact\nwater availability.\n\uf0b7 The availability of essential forest resources will be maintained or improved, through more\nsustainable agricultural practices (conservation of forest cover), the protection of Beampingaratsy\nforest (NPA) with a sustainable management plan for the use of NTFP (developed together with\ncommunities) and work around long term land use planning;\n\uf0b7 The support to existing COBA for the proposition of basic services and to communes for the\nelaboration of land use management plan and development of forest services will contribute to\nimprove human and social capitals by capacity building of local communities and representatives,\nthe provision of basic services (education, health, services). The same will be achieve with the\nparticipatory development of land use management plans.\n\uf0b7 Finally the creation of land tenure offices and the participatory development of land use\nmanagement plans will contribute to securing land tenure, especially for those groups that have a\ndifficult access to lands outside forest which increases their dependency to slash and burn\nagriculture.\nNet project benefits for communities are summarized in Table 33.\nIn the without-project scenario, biodiversity is affected by progressive decrease of forest cover due to\nslash and burn agriculture, non-controlled logging and the maintenance or increase of animal poaching (3\nflora species and 14 fauna species were identified as threatened or endangered). On the contrary project\nactivities are expected to generate biodiversity benefits by the long-term protection of forest landscape,\nwhich contributes to the preservation and enhancement of the faunal and floristic populations. Through\nthe long-term preservation of the Beampingaratsy forest cover thanks to the creation of the NPA, the\nProject is expected to generate positive impacts on biodiversity by preserving habitats and floristic and\nfauna species in the endangered landscape of humid forest of Madagascar. Moreover, the protection of\nthe forest corridor between the two National Parks of Andohahela and Midongy du Sud will guarantee the\nmaintenance of a large suitable habitat and the genes flow between wildlife populations. The elaboration\nof a management plan which will guarantee the sustainability of local uses of forest: collection of NTFP,\nforest exploitation for local construction and hunting. Reduce human activities that do not comply with the\nconservation of biodiversity. Finally the monitoring system of the Project and the NPA will furnish valuable\ndata on local biodiversity that will contribute to improve the knowledge of this poorly studied region.'}]",{'project_country': 'Madagascar'},{'project_country': 'Madagascar'},1,1,1,1,1,1,1,1,1,1,1,1,1
