id,type,value
5096,sector,{'project_sector': 'Forestry and Land Use'}
5097,sector,{'project_sector': 'Renewable Energy'}
5098,sector,{'project_sector': 'Renewable Energy'}
5102,sector,{'project_sector': 'Renewable Energy'}
5104,sector,{'project_sector': 'Renewable Energy'}
5107,sector,{'project_sector': 'Forestry and Land Use'}
5109,sector,{'project_sector': 'Forestry and Land Use'}
5113,sector,{'project_sector': 'Renewable Energy'}
5117,sector,{'project_sector': 'Forestry and Land Use'}
5118,sector,{'project_sector': 'Forestry and Land Use'}
5123,sector,{'project_sector': 'Forestry and Land Use'}
5125,sector,{'project_sector': 'Forestry and Land Use'}
5129,sector,{'project_sector': 'Forestry and Land Use'}
5135,sector,{'project_sector': 'Renewable Energy'}
5140,sector,{'project_sector': 'Forestry and Land Use'}
5142,sector,{'project_sector': 'Forestry and Land Use'}
5144,sector,{'project_sector': 'Forestry and Land Use'}
5164,sector,{'project_sector': 'Forestry and Land Use'}
1,methodology,{'project_methodologies': ['AMS-I.D.']}
2,methodology,{'project_methodologies': ['AMS-I.D.']}
3,methodology,{'project_methodologies': ['ACM0002']}
6,methodology,{'project_methodologies': ['ACM0002']}
6,methodology,{'project_methodologies': ['ACM0002']}
7,methodology,{'project_methodologies': ['ACM0002']}
8,methodology,{'project_methodologies': ['AMS-I.D.']}
10,methodology,{'project_methodologies': ['ACM0002']}
11,methodology,"{'project_methodologies': ['ACM0002', 'ACM0012']}"
12,methodology,{'project_methodologies': ['ACM0002']}
26,methodology,{'project_methodologies': ['AMS-I.D.']}
27,methodology,{'project_methodologies': ['ACM0002']}
28,methodology,"{'project_methodologies': ['ACM0002', 'AMS-I.D.']}"
29,methodology,"{'project_methodologies': ['ACM0002', 'AMS-I.D.']}"
30,methodology,{'project_methodologies': ['ACM0002']}
32,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-III.E.']}"
33,methodology,{'project_methodologies': ['AMS-I.E.']}
34,methodology,{'project_methodologies': ['AMS-I.E.']}
35,methodology,{'project_methodologies': ['ACM0002']}
36,methodology,{'project_methodologies': ['ACM0002']}
37,methodology,{'project_methodologies': ['ACM0012']}
38,methodology,"{'project_methodologies': ['ACM0002', 'AMS-I.D.', 'AMS-II.D.']}"
39,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-III.B.']}"
40,methodology,{'project_methodologies': ['ACM0002']}
42,methodology,{'project_methodologies': ['AMS-III.D.']}
43,methodology,{'project_methodologies': ['AMS-I.C.']}
44,methodology,{'project_methodologies': ['AMS-I.D.']}
45,methodology,{'project_methodologies': ['ACM0002']}
46,methodology,{'project_methodologies': ['ACM0002']}
47,methodology,"{'project_methodologies': ['ACM0001', 'AMS-I.D.']}"
48,methodology,{'project_methodologies': ['AMS-I.D.']}
49,methodology,{'project_methodologies': ['ACM0002']}
51,methodology,{'project_methodologies': ['ACM0002']}
52,methodology,{'project_methodologies': ['AMS-I.E.']}
53,methodology,{'project_methodologies': ['AMS-I.E.']}
54,methodology,{'project_methodologies': ['AMS-I.E.']}
55,methodology,{'project_methodologies': ['AMS-I.E.']}
56,methodology,{'project_methodologies': ['ACM0002']}
58,methodology,"{'project_methodologies': ['ACM0002', 'AMS-I.D.']}"
59,methodology,{'project_methodologies': ['AMS-I.C.']}
60,methodology,{'project_methodologies': ['AMS-I.E.']}
61,methodology,{'project_methodologies': ['AMS-I.E.']}
62,methodology,"{'project_methodologies': ['ACM0002', 'AMS-I.D.']}"
63,methodology,{'project_methodologies': ['AMS-I.C.']}
64,methodology,{'project_methodologies': ['AMS-I.E.']}
65,methodology,{'project_methodologies': ['AMS-I.E.']}
66,methodology,{'project_methodologies': ['AMS-I.D.']}
67,methodology,"{'project_methodologies': ['AMS-I.D.', 'AMS-III.D.']}"
69,methodology,{'project_methodologies': ['AMS-I.D.']}
71,methodology,{'project_methodologies': ['ACM0002']}
72,methodology,{'project_methodologies': ['AMS-I.D.']}
73,methodology,{'project_methodologies': ['AMS-I.D.']}
75,methodology,{'project_methodologies': ['AMS-I.D.']}
76,methodology,{'project_methodologies': ['ACM0012']}
77,methodology,{'project_methodologies': ['ACM0002']}
78,methodology,{'project_methodologies': ['ACM0006']}
81,methodology,{'project_methodologies': ['AMS-I.E.']}
83,methodology,{'project_methodologies': ['AMS-I.C.']}
84,methodology,{'project_methodologies': ['ACM0002']}
85,methodology,"{'project_methodologies': ['ACM0002', 'AMS-I.D.']}"
86,methodology,{'project_methodologies': ['AMS-I.D.']}
87,methodology,{'project_methodologies': ['AMS-I.D.']}
88,methodology,{'project_methodologies': ['ACM0002']}
89,methodology,{'project_methodologies': ['ACM0002']}
90,methodology,{'project_methodologies': ['AMS-I.D.']}
91,methodology,{'project_methodologies': ['AMS-I.D.']}
92,methodology,{'project_methodologies': ['ACM0002']}
93,methodology,{'project_methodologies': ['ACM0002']}
95,methodology,{'project_methodologies': ['ACM0002']}
96,methodology,"{'project_methodologies': ['ACM0002', 'ACM0006']}"
97,methodology,{'project_methodologies': ['AMS-I.D.']}
98,methodology,{'project_methodologies': ['AMS-I.D.']}
99,methodology,{'project_methodologies': ['ACM0002']}
100,methodology,{'project_methodologies': ['AMS-III.B.']}
101,methodology,{'project_methodologies': ['ACM0006']}
102,methodology,{'project_methodologies': ['AMS-I.C.']}
103,methodology,{'project_methodologies': ['AMS-I.C.']}
104,methodology,{'project_methodologies': ['ACM0006']}
105,methodology,{'project_methodologies': ['AMS-I.D.']}
106,methodology,{'project_methodologies': ['AMS-I.D.']}
107,methodology,{'project_methodologies': ['ACM0002']}
109,methodology,{'project_methodologies': ['AMS-I.D.']}
110,methodology,{'project_methodologies': ['AMS-I.D.']}
111,methodology,{'project_methodologies': ['AMS-I.D.']}
112,methodology,{'project_methodologies': ['ACM0002']}
114,methodology,{'project_methodologies': ['AMS-I.D.']}
117,methodology,{'project_methodologies': ['ACM0012']}
118,methodology,{'project_methodologies': ['AMS-I.D.']}
119,methodology,{'project_methodologies': ['AMS-I.D.']}
120,methodology,{'project_methodologies': ['AMS-I.D.']}
121,methodology,{'project_methodologies': ['ACM0002']}
122,methodology,{'project_methodologies': ['ACM0002']}
123,methodology,{'project_methodologies': ['AMS-I.D.']}
124,methodology,{'project_methodologies': ['ACM0002']}
129,methodology,{'project_methodologies': ['AMS-I.D.']}
130,methodology,{'project_methodologies': ['AMS-I.C.']}
131,methodology,{'project_methodologies': ['AMS-I.E.']}
132,methodology,{'project_methodologies': ['AMS-I.D.']}
133,methodology,{'project_methodologies': ['AMS-I.D.']}
134,methodology,{'project_methodologies': ['AMS-I.D.']}
135,methodology,{'project_methodologies': ['ACM0002']}
136,methodology,{'project_methodologies': ['ACM0002']}
137,methodology,{'project_methodologies': ['ACM0002']}
138,methodology,{'project_methodologies': ['ACM0001']}
139,methodology,{'project_methodologies': ['AMS-I.D.']}
140,methodology,{'project_methodologies': ['ACM0002']}
141,methodology,{'project_methodologies': ['AMS-I.D.']}
143,methodology,{'project_methodologies': ['AMS-I.E.']}
144,methodology,{'project_methodologies': ['ACM0002']}
145,methodology,{'project_methodologies': ['ACM0002']}
146,methodology,{'project_methodologies': ['AMS-I.E.']}
147,methodology,{'project_methodologies': ['AMS-I.D.']}
148,methodology,{'project_methodologies': ['ACM0002']}
149,methodology,"{'project_methodologies': ['ACM0002', 'AMS-I.D.']}"
150,methodology,{'project_methodologies': ['ACM0002']}
151,methodology,{'project_methodologies': ['ACM0002']}
152,methodology,{'project_methodologies': ['ACM0002']}
153,methodology,{'project_methodologies': ['AMS-I.C.']}
154,methodology,{'project_methodologies': ['ACM0002']}
156,methodology,{'project_methodologies': ['ACM0002']}
157,methodology,{'project_methodologies': ['ACM0002']}
158,methodology,{'project_methodologies': ['AMS-I.E.']}
164,methodology,{'project_methodologies': ['ACM0002']}
166,methodology,{'project_methodologies': ['AMS-I.D.']}
168,methodology,{'project_methodologies': ['AMS-I.D.']}
169,methodology,{'project_methodologies': ['ACM0002']}
170,methodology,{'project_methodologies': ['ACM0002']}
171,methodology,{'project_methodologies': ['AMS-I.D.']}
172,methodology,{'project_methodologies': ['AMS-I.D.']}
173,methodology,{'project_methodologies': ['ACM0002']}
174,methodology,{'project_methodologies': ['AMS-I.D.']}
175,methodology,{'project_methodologies': ['AMS-I.D.']}
180,methodology,{'project_methodologies': ['AMS-I.D.']}
185,methodology,{'project_methodologies': ['AM0036']}
186,methodology,{'project_methodologies': ['ACM0002']}
187,methodology,{'project_methodologies': ['ACM0002']}
191,methodology,{'project_methodologies': ['ACM0002']}
192,methodology,{'project_methodologies': ['ACM0002']}
193,methodology,{'project_methodologies': ['ACM0002']}
194,methodology,{'project_methodologies': ['ACM0002']}
195,methodology,{'project_methodologies': ['AMS-I.D.']}
197,methodology,{'project_methodologies': ['AMS-I.E.']}
198,methodology,{'project_methodologies': ['AMS-I.E.']}
199,methodology,{'project_methodologies': ['AMS-I.E.']}
200,methodology,{'project_methodologies': ['AMS-I.E.']}
201,methodology,{'project_methodologies': ['AMS-I.E.']}
202,methodology,{'project_methodologies': ['AMS-I.E.']}
224,methodology,{'project_methodologies': ['AMS-I.D.']}
225,methodology,{'project_methodologies': ['AMS-I.D.']}
234,methodology,{'project_methodologies': ['AMS-I.D.']}
235,methodology,{'project_methodologies': ['AMS-III.B.']}
236,methodology,{'project_methodologies': ['AMS-I.D.']}
237,methodology,{'project_methodologies': ['AMS-I.D.']}
238,methodology,{'project_methodologies': ['AMS-I.D.']}
239,methodology,{'project_methodologies': ['ACM0002']}
240,methodology,{'project_methodologies': ['AMS-I.D.']}
241,methodology,{'project_methodologies': ['ACM0002']}
242,methodology,{'project_methodologies': ['ACM0002']}
244,methodology,{'project_methodologies': ['AMS-I.D.']}
245,methodology,{'project_methodologies': ['AMS-I.D.']}
246,methodology,{'project_methodologies': ['ACM0002']}
247,methodology,{'project_methodologies': ['AMS-I.C.']}
248,methodology,{'project_methodologies': ['AMS-I.D.']}
249,methodology,{'project_methodologies': ['ACM0002']}
250,methodology,{'project_methodologies': ['ACM0002']}
251,methodology,{'project_methodologies': ['AMS-I.C.']}
252,methodology,{'project_methodologies': ['ACM0012']}
253,methodology,"{'project_methodologies': ['ACM0001', 'AMS-I.D.']}"
254,methodology,{'project_methodologies': ['ACM0002']}
255,methodology,{'project_methodologies': ['AMS-I.D.']}
256,methodology,{'project_methodologies': ['AMS-I.D.']}
257,methodology,{'project_methodologies': ['ACM0002']}
258,methodology,{'project_methodologies': ['ACM0002']}
259,methodology,{'project_methodologies': ['ACM0002']}
260,methodology,{'project_methodologies': ['AMS-I.D.']}
261,methodology,{'project_methodologies': ['AMS-I.C.']}
262,methodology,{'project_methodologies': ['ACM0002']}
264,methodology,{'project_methodologies': ['ACM0002']}
265,methodology,{'project_methodologies': ['AMS-I.D.']}
266,methodology,{'project_methodologies': ['ACM0002']}
267,methodology,{'project_methodologies': ['AMS-I.D.']}
268,methodology,{'project_methodologies': ['AMS-I.D.']}
269,methodology,{'project_methodologies': ['AMS-I.D.']}
270,methodology,{'project_methodologies': ['AMS-I.D.']}
271,methodology,{'project_methodologies': ['AMS-I.D.']}
273,methodology,{'project_methodologies': ['ACM0002']}
274,methodology,{'project_methodologies': ['AMS-I.D.']}
275,methodology,{'project_methodologies': ['AMS-I.D.']}
276,methodology,{'project_methodologies': ['ACM0002']}
277,methodology,{'project_methodologies': ['ACM0002']}
278,methodology,{'project_methodologies': ['ACM0012']}
279,methodology,{'project_methodologies': ['ACM0012']}
280,methodology,{'project_methodologies': ['ACM0012']}
281,methodology,{'project_methodologies': ['ACM0002']}
283,methodology,{'project_methodologies': ['ACM0002']}
284,methodology,{'project_methodologies': ['ACM0002']}
286,methodology,{'project_methodologies': ['ACM0002']}
287,methodology,{'project_methodologies': ['AMS-I.C.']}
288,methodology,{'project_methodologies': ['ACM0002']}
289,methodology,{'project_methodologies': ['ACM0002']}
292,methodology,{'project_methodologies': ['ACM0002']}
293,methodology,{'project_methodologies': ['AMS-I.C.']}
294,methodology,{'project_methodologies': ['ACM0002']}
295,methodology,{'project_methodologies': ['AMS-I.D.']}
296,methodology,{'project_methodologies': ['AMS-I.D.']}
298,methodology,{'project_methodologies': ['AMS-I.D.']}
299,methodology,{'project_methodologies': ['AMS-I.D.']}
300,methodology,{'project_methodologies': ['AMS-I.D.']}
301,methodology,{'project_methodologies': ['AMS-I.D.']}
302,methodology,{'project_methodologies': ['AMS-I.D.']}
303,methodology,{'project_methodologies': ['AMS-I.D.']}
304,methodology,{'project_methodologies': ['ACM0002']}
305,methodology,{'project_methodologies': ['AMS-I.D.']}
306,methodology,{'project_methodologies': ['AMS-I.D.']}
308,methodology,{'project_methodologies': ['AMS-I.D.']}
309,methodology,{'project_methodologies': ['AMS-I.D.']}
310,methodology,{'project_methodologies': ['AMS-I.D.']}
311,methodology,{'project_methodologies': ['AMS-I.D.']}
313,methodology,{'project_methodologies': ['ACM0002']}
314,methodology,{'project_methodologies': ['AMS-I.D.']}
315,methodology,{'project_methodologies': ['AMS-I.D.']}
316,methodology,{'project_methodologies': ['AM0036']}
317,methodology,{'project_methodologies': ['AMS-I.C.']}
319,methodology,{'project_methodologies': ['ACM0002']}
321,methodology,{'project_methodologies': ['AMS-I.D.']}
322,methodology,{'project_methodologies': ['AMS-I.C.']}
323,methodology,{'project_methodologies': ['AMS-I.E.']}
324,methodology,{'project_methodologies': ['ACM0002']}
325,methodology,{'project_methodologies': ['AMS-I.D.']}
326,methodology,{'project_methodologies': ['AMS-I.D.']}
327,methodology,{'project_methodologies': ['AMS-I.D.']}
328,methodology,{'project_methodologies': ['AMS-I.D.']}
329,methodology,{'project_methodologies': ['AMS-I.C.']}
330,methodology,{'project_methodologies': ['AMS-I.D.']}
331,methodology,{'project_methodologies': ['ACM0002']}
332,methodology,{'project_methodologies': ['AMS-I.C.']}
333,methodology,{'project_methodologies': ['AMS-I.D.']}
334,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-III.D.']}"
335,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-III.D.', 'AMS-III.AO.']}"
336,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-III.D.', 'AMS-III.AO.']}"
338,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-III.D.']}"
339,methodology,{'project_methodologies': ['AMS-I.C.']}
341,methodology,{'project_methodologies': ['AMS-I.E.']}
342,methodology,{'project_methodologies': ['AMS-I.D.']}
343,methodology,{'project_methodologies': ['AMS-I.D.']}
344,methodology,{'project_methodologies': ['ACM0002']}
345,methodology,{'project_methodologies': ['ACM0002']}
346,methodology,{'project_methodologies': ['ACM0002']}
347,methodology,{'project_methodologies': ['AMS-I.D.']}
348,methodology,{'project_methodologies': ['AMS-I.D.']}
349,methodology,{'project_methodologies': ['AMS-I.D.']}
351,methodology,{'project_methodologies': ['AMS-I.D.']}
354,methodology,{'project_methodologies': ['AMS-I.E.']}
355,methodology,{'project_methodologies': ['ACM0002']}
357,methodology,{'project_methodologies': ['AMS-I.D.']}
358,methodology,{'project_methodologies': ['AMS-I.D.']}
359,methodology,{'project_methodologies': ['AMS-I.D.']}
360,methodology,{'project_methodologies': ['AMS-I.D.']}
361,methodology,{'project_methodologies': ['AMS-I.D.']}
362,methodology,{'project_methodologies': ['AMS-I.D.']}
363,methodology,{'project_methodologies': ['AMS-I.D.']}
364,methodology,{'project_methodologies': ['AMS-I.D.']}
366,methodology,{'project_methodologies': ['AMS-I.C.']}
368,methodology,{'project_methodologies': ['ACM0002']}
369,methodology,{'project_methodologies': ['AMS-I.D.']}
370,methodology,{'project_methodologies': ['ACM0002']}
371,methodology,{'project_methodologies': ['ACM0002']}
372,methodology,{'project_methodologies': ['AMS-I.D.']}
373,methodology,{'project_methodologies': ['ACM0006']}
374,methodology,{'project_methodologies': ['ACM0006']}
375,methodology,{'project_methodologies': ['AMS-I.C.']}
376,methodology,{'project_methodologies': ['AMS-I.D.']}
377,methodology,{'project_methodologies': ['AMS-I.D.']}
378,methodology,{'project_methodologies': ['ACM0002']}
379,methodology,{'project_methodologies': ['AMS-I.D.']}
380,methodology,{'project_methodologies': ['ACM0002']}
381,methodology,{'project_methodologies': ['AMS-I.D.']}
383,methodology,{'project_methodologies': ['AMS-I.D.']}
384,methodology,{'project_methodologies': ['ACM0002']}
385,methodology,{'project_methodologies': ['AMS-I.D.']}
386,methodology,{'project_methodologies': ['ACM0002']}
387,methodology,{'project_methodologies': ['ACM0012']}
388,methodology,{'project_methodologies': ['AMS-I.C.']}
389,methodology,{'project_methodologies': ['AMS-I.D.']}
391,methodology,{'project_methodologies': ['ACM0002']}
392,methodology,{'project_methodologies': ['ACM0002']}
393,methodology,{'project_methodologies': ['ACM0002']}
394,methodology,{'project_methodologies': ['ACM0002']}
395,methodology,{'project_methodologies': ['ACM0002']}
396,methodology,{'project_methodologies': ['ACM0002']}
397,methodology,{'project_methodologies': ['AMS-I.D.']}
398,methodology,{'project_methodologies': ['ACM0002']}
399,methodology,{'project_methodologies': ['ACM0002']}
404,methodology,{'project_methodologies': ['ACM0002']}
406,methodology,{'project_methodologies': ['ACM0012']}
410,methodology,{'project_methodologies': ['AMS-I.D.']}
412,methodology,{'project_methodologies': ['ACM0002']}
413,methodology,{'project_methodologies': ['ACM0002']}
414,methodology,{'project_methodologies': ['ACM0002']}
418,methodology,{'project_methodologies': ['ACM0002']}
419,methodology,{'project_methodologies': ['ACM0002']}
420,methodology,{'project_methodologies': ['AMS-I.D.']}
421,methodology,{'project_methodologies': ['ACM0002']}
422,methodology,{'project_methodologies': ['ACM0002']}
423,methodology,{'project_methodologies': ['AMS-I.D.']}
424,methodology,{'project_methodologies': ['AMS-I.D.']}
429,methodology,{'project_methodologies': ['ACM0002']}
431,methodology,{'project_methodologies': ['AMS-I.D.']}
432,methodology,{'project_methodologies': ['ACM0002']}
434,methodology,{'project_methodologies': ['ACM0002']}
435,methodology,{'project_methodologies': ['ACM0002']}
436,methodology,{'project_methodologies': ['AMS-I.D.']}
437,methodology,{'project_methodologies': ['AMS-I.D.']}
438,methodology,{'project_methodologies': ['AMS-I.D.']}
443,methodology,{'project_methodologies': ['ACM0006']}
444,methodology,{'project_methodologies': ['ACM0002']}
445,methodology,{'project_methodologies': ['AMS-I.C.']}
447,methodology,{'project_methodologies': ['AMS-I.D.']}
451,methodology,{'project_methodologies': ['ACM0002']}
453,methodology,{'project_methodologies': ['ACM0002']}
454,methodology,{'project_methodologies': ['AMS-I.D.']}
455,methodology,{'project_methodologies': ['AMS-I.E.']}
456,methodology,{'project_methodologies': ['AMS-I.E.']}
457,methodology,{'project_methodologies': ['ACM0014']}
458,methodology,{'project_methodologies': ['AMS-I.D.']}
459,methodology,{'project_methodologies': ['ACM0002']}
460,methodology,{'project_methodologies': ['ACM0002']}
462,methodology,{'project_methodologies': ['ACM0002']}
464,methodology,{'project_methodologies': ['AMS-I.D.']}
465,methodology,"{'project_methodologies': ['ACM0002', 'ACM0006']}"
468,methodology,{'project_methodologies': ['ACM0002']}
470,methodology,{'project_methodologies': ['ACM0002']}
471,methodology,{'project_methodologies': ['ACM0002']}
472,methodology,{'project_methodologies': ['ACM0002']}
473,methodology,{'project_methodologies': ['ACM0002']}
474,methodology,{'project_methodologies': ['ACM0002']}
475,methodology,{'project_methodologies': ['ACM0002']}
476,methodology,{'project_methodologies': ['ACM0002']}
477,methodology,{'project_methodologies': ['ACM0002']}
481,methodology,{'project_methodologies': ['AMS-I.D.']}
482,methodology,{'project_methodologies': ['AMS-I.D.']}
483,methodology,{'project_methodologies': ['AMS-I.D.']}
484,methodology,{'project_methodologies': ['AMS-I.C.']}
485,methodology,{'project_methodologies': ['ACM0002']}
486,methodology,{'project_methodologies': ['ACM0002']}
487,methodology,{'project_methodologies': ['ACM0002']}
488,methodology,{'project_methodologies': ['ACM0002']}
489,methodology,{'project_methodologies': ['ACM0002']}
490,methodology,{'project_methodologies': ['ACM0002']}
492,methodology,{'project_methodologies': ['AMS-I.D.']}
493,methodology,{'project_methodologies': ['AMS-I.D.']}
495,methodology,{'project_methodologies': ['AMS-I.D.']}
496,methodology,{'project_methodologies': ['AMS-I.D.']}
497,methodology,{'project_methodologies': ['ACM0002']}
498,methodology,{'project_methodologies': ['AMS-I.D.']}
499,methodology,{'project_methodologies': ['AMS-I.D.']}
500,methodology,{'project_methodologies': ['AMS-I.D.']}
501,methodology,{'project_methodologies': ['AMS-I.D.']}
502,methodology,{'project_methodologies': ['AMS-I.C.']}
503,methodology,{'project_methodologies': ['ACM0002']}
504,methodology,{'project_methodologies': ['ACM0002']}
505,methodology,{'project_methodologies': ['ACM0002']}
506,methodology,{'project_methodologies': ['ACM0002']}
507,methodology,{'project_methodologies': ['ACM0002']}
509,methodology,{'project_methodologies': ['AMS-I.D.']}
510,methodology,{'project_methodologies': ['AMS-I.D.']}
511,methodology,"{'project_methodologies': ['ACM0002', 'ACM0012']}"
513,methodology,{'project_methodologies': ['ACM0002']}
515,methodology,{'project_methodologies': ['AMS-I.D.']}
516,methodology,{'project_methodologies': ['AMS-I.D.']}
517,methodology,{'project_methodologies': ['ACM0002']}
518,methodology,{'project_methodologies': ['ACM0002']}
519,methodology,{'project_methodologies': ['ACM0002']}
520,methodology,{'project_methodologies': ['ACM0002']}
521,methodology,{'project_methodologies': ['ACM0002']}
522,methodology,{'project_methodologies': ['AM0026']}
523,methodology,{'project_methodologies': ['ACM0002']}
524,methodology,{'project_methodologies': ['ACM0002']}
525,methodology,{'project_methodologies': ['AMS-I.D.']}
526,methodology,{'project_methodologies': ['AMS-I.C.']}
527,methodology,{'project_methodologies': ['AMS-I.C.']}
528,methodology,{'project_methodologies': ['AMS-I.C.']}
529,methodology,{'project_methodologies': ['AMS-I.C.']}
531,methodology,{'project_methodologies': ['AMS-I.D.']}
532,methodology,{'project_methodologies': ['AMS-I.D.']}
533,methodology,{'project_methodologies': ['ACM0002']}
534,methodology,{'project_methodologies': ['ACM0002']}
535,methodology,{'project_methodologies': ['ACM0002']}
536,methodology,{'project_methodologies': ['ACM0002']}
537,methodology,{'project_methodologies': ['ACM0002']}
538,methodology,{'project_methodologies': ['AMS-I.D.']}
539,methodology,{'project_methodologies': ['ACM0002']}
540,methodology,{'project_methodologies': ['ACM0002']}
541,methodology,{'project_methodologies': ['AM0026']}
542,methodology,{'project_methodologies': ['ACM0002']}
543,methodology,{'project_methodologies': ['ACM0002']}
544,methodology,{'project_methodologies': ['ACM0002']}
545,methodology,{'project_methodologies': ['AMS-I.D.']}
546,methodology,{'project_methodologies': ['ACM0002']}
547,methodology,{'project_methodologies': ['ACM0002']}
548,methodology,{'project_methodologies': ['ACM0002']}
549,methodology,{'project_methodologies': ['AMS-I.D.']}
550,methodology,{'project_methodologies': ['AMS-I.C.']}
551,methodology,{'project_methodologies': ['AMS-I.D.']}
552,methodology,{'project_methodologies': ['AMS-I.D.']}
553,methodology,{'project_methodologies': ['ACM0002']}
554,methodology,{'project_methodologies': ['ACM0002']}
555,methodology,{'project_methodologies': ['AMS-I.D.']}
556,methodology,{'project_methodologies': ['ACM0002']}
557,methodology,{'project_methodologies': ['AMS-I.D.']}
558,methodology,{'project_methodologies': ['AMS-I.E.']}
560,methodology,{'project_methodologies': ['ACM0012']}
561,methodology,{'project_methodologies': ['AMS-I.D.']}
563,methodology,{'project_methodologies': ['AMS-I.C.']}
564,methodology,{'project_methodologies': ['AMS-I.D.']}
565,methodology,{'project_methodologies': ['ACM0002']}
566,methodology,{'project_methodologies': ['AMS-I.D.']}
568,methodology,{'project_methodologies': ['AMS-I.D.']}
570,methodology,{'project_methodologies': ['ACM0002']}
571,methodology,{'project_methodologies': ['AMS-I.D.']}
574,methodology,{'project_methodologies': ['ACM0002']}
576,methodology,{'project_methodologies': ['AR-ACM0003']}
577,methodology,{'project_methodologies': ['ACM0002']}
578,methodology,{'project_methodologies': ['ACM0002']}
579,methodology,{'project_methodologies': ['AMS-I.D.']}
580,methodology,{'project_methodologies': ['AMS-I.D.']}
581,methodology,{'project_methodologies': ['AMS-I.D.']}
582,methodology,{'project_methodologies': ['AMS-I.D.']}
583,methodology,{'project_methodologies': ['AMS-I.D.']}
584,methodology,{'project_methodologies': ['AMS-I.C.']}
586,methodology,{'project_methodologies': ['AMS-I.E.']}
588,methodology,{'project_methodologies': ['ACM0002']}
589,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-III.E.']}"
590,methodology,{'project_methodologies': ['AMS-I.C.']}
591,methodology,{'project_methodologies': ['AMS-I.D.']}
592,methodology,{'project_methodologies': ['AMS-I.C.']}
593,methodology,{'project_methodologies': ['AMS-I.D.']}
598,methodology,{'project_methodologies': ['AMS-I.D.']}
599,methodology,{'project_methodologies': ['ACM0002']}
600,methodology,{'project_methodologies': ['ACM0002']}
601,methodology,{'project_methodologies': ['AMS-I.D.']}
602,methodology,{'project_methodologies': ['AMS-I.E.']}
603,methodology,{'project_methodologies': ['AMS-I.D.']}
604,methodology,{'project_methodologies': ['AMS-I.D.']}
608,methodology,{'project_methodologies': ['ACM0002']}
609,methodology,{'project_methodologies': ['ACM0002']}
610,methodology,{'project_methodologies': ['AMS-I.D.']}
611,methodology,{'project_methodologies': ['AMS-I.D.']}
615,methodology,{'project_methodologies': ['AMS-I.D.']}
617,methodology,{'project_methodologies': ['AMS-I.D.']}
619,methodology,{'project_methodologies': ['AMS-I.D.']}
620,methodology,{'project_methodologies': ['ACM0011']}
621,methodology,{'project_methodologies': ['AMS-I.C.']}
622,methodology,{'project_methodologies': ['AMS-I.D.']}
623,methodology,{'project_methodologies': ['AMS-II.D.']}
624,methodology,{'project_methodologies': ['ACM0006']}
625,methodology,{'project_methodologies': ['ACM0002']}
626,methodology,{'project_methodologies': ['ACM0002']}
627,methodology,{'project_methodologies': ['ACM0006']}
628,methodology,{'project_methodologies': ['ACM0002']}
630,methodology,{'project_methodologies': ['AMS-I.D.']}
631,methodology,{'project_methodologies': ['AMS-I.D.']}
633,methodology,{'project_methodologies': ['ACM0002']}
635,methodology,{'project_methodologies': ['AMS-I.D.']}
636,methodology,{'project_methodologies': ['AMS-I.C.']}
637,methodology,{'project_methodologies': ['AMS-I.D.']}
639,methodology,{'project_methodologies': ['AMS-I.D.']}
643,methodology,{'project_methodologies': ['ACM0006']}
644,methodology,{'project_methodologies': ['ACM0002']}
645,methodology,{'project_methodologies': ['AMS-I.D.']}
650,methodology,{'project_methodologies': ['AMS-I.D.']}
652,methodology,{'project_methodologies': ['AMS-I.C.']}
653,methodology,{'project_methodologies': ['ACM0002']}
654,methodology,{'project_methodologies': ['AMS-I.D.']}
655,methodology,{'project_methodologies': ['ACM0002']}
656,methodology,{'project_methodologies': ['ACM0002']}
657,methodology,{'project_methodologies': ['ACM0002']}
659,methodology,{'project_methodologies': ['ACM0002']}
660,methodology,{'project_methodologies': ['ACM0002']}
661,methodology,{'project_methodologies': ['AMS-I.D.']}
662,methodology,{'project_methodologies': ['AMS-I.D.']}
663,methodology,{'project_methodologies': ['AMS-I.D.']}
664,methodology,{'project_methodologies': ['ACM0002']}
666,methodology,{'project_methodologies': ['AMS-I.D.']}
667,methodology,{'project_methodologies': ['AMS-I.D.']}
668,methodology,{'project_methodologies': ['ACM0002']}
669,methodology,{'project_methodologies': ['ACM0002']}
670,methodology,{'project_methodologies': ['ACM0002']}
671,methodology,{'project_methodologies': ['AMS-I.D.']}
675,methodology,{'project_methodologies': ['AMS-I.D.']}
676,methodology,{'project_methodologies': ['ACM0002']}
677,methodology,{'project_methodologies': ['AMS-I.D.']}
678,methodology,{'project_methodologies': ['ACM0002']}
679,methodology,{'project_methodologies': ['AMS-I.D.']}
680,methodology,{'project_methodologies': ['AMS-I.D.']}
681,methodology,{'project_methodologies': ['ACM0002']}
682,methodology,{'project_methodologies': ['AMS-I.D.']}
