metric_type,country,Quarter,zone,Average,Min,Max,Country,2021 carbon stock (million t),Norm Min,Norm Max,Norm Average,Average Score,Total Average Score,Max Score,Min Score
VIIRS Weekly Thermal Anomalies,Belarus,Q4,Europe,67.44538461538461,3.923076923076923,459.84615384615387,Belarus,785.0917,0.004996966498406394,0.5857228574014397,0.0859076520811322,2,2.0,2,1
VIIRS Weekly Thermal Anomalies,Belgium,Q1,Europe,54.309230769230766,12.23076923076923,118.92307692307692,Belgium,71.8251,0.17028544660250008,1.6557314493551267,0.7561316415741957,3,2.7,3,3
VIIRS Weekly Thermal Anomalies,Belgium,Q2,Europe,105.44307692307692,35.92307692307692,210.84615384615384,Belgium,71.8251,0.5001465632916198,2.9355497430028477,1.4680533256908366,4,2.8,3,4
VIIRS Weekly Thermal Anomalies,Belgium,Q3,Europe,110.8153846153846,40.84615384615385,200.76923076923077,Belgium,71.8251,0.5686891329932551,2.795251670644813,1.542850404877746,4,3.2,4,4
VIIRS Weekly Thermal Anomalies,Belgium,Q4,Europe,55.104615384615386,14.461538461538462,142.46153846153845,Belgium,71.8251,0.20134379849855358,1.98345061074107,0.7672055504916162,3,2.5,3,3
VIIRS Weekly Thermal Anomalies,Belize,Q1,America,85.23538461538462,19.846153846153847,192.30769230769232,Belize,155.7045,0.1274603742740502,1.2350811460663778,0.5474176058841242,3,3.7,3,3
VIIRS Weekly Thermal Anomalies,Belize,Q2,America,332.87,51.0,819.1538461538462,Belize,155.7045,0.32754351993680336,5.260951649784343,2.1378315976737987,4,4.3,4,4
VIIRS Weekly Thermal Anomalies,Belize,Q3,America,38.61,2.3076923076923075,147.0,Belize,155.7045,0.014820973752796531,0.9440960280531392,0.2479697118580388,2,2.8,3,2
VIIRS Weekly Thermal Anomalies,Belize,Q4,America,18.479230769230767,1.7692307692307692,59.0,Belize,155.7045,0.011362746543810675,0.37892289561316467,0.11868141748781036,2,2.5,2,1
VIIRS Weekly Thermal Anomalies,Benin,Q1,Africa,3463.666923076923,1142.3076923076924,6361.2307692307695,Benin,180.2345,6.33789697481721,35.29419045316391,19.2175578098362,5,4.5,5,5
VIIRS Weekly Thermal Anomalies,Benin,Q2,Africa,145.47307692307692,48.46153846153846,295.6923076923077,Benin,180.2345,0.26888047771951795,1.6405977084981382,0.8071322467289943,3,2.7,3,4
VIIRS Weekly Thermal Anomalies,Benin,Q3,Africa,11.350769230769231,1.3076923076923077,36.76923076923077,Benin,180.2345,0.0072555049543362,0.20400772753957078,0.06297778300363821,2,1.3,2,1
VIIRS Weekly Thermal Anomalies,Benin,Q4,Africa,2278.308461538462,772.4615384615385,4743.0,Benin,180.2345,4.285869455967301,26.315716469377396,12.640801076034066,5,4.5,5,5
VIIRS Weekly Thermal Anomalies,Bhutan,Q1,Asia,43.25615384615385,2.3076923076923075,175.07692307692307,Bhutan,495.1523,0.004660570712672257,0.35358196473473524,0.0873592909618997,2,2.2,2,1
VIIRS Weekly Thermal Anomalies,Bhutan,Q2,Asia,24.91769230769231,0.9230769230769231,139.46153846153845,Bhutan,495.1523,0.0018642282850689033,0.28165382340249345,0.05032328903186415,1,1.8,2,1
VIIRS Weekly Thermal Anomalies,Bhutan,Q3,Asia,1.8399999999999999,0.15384615384615385,5.076923076923077,Bhutan,495.1523,0.0003107047141781505,0.010253255567878967,0.0037160283815706797,1,1.3,1,1
VIIRS Weekly Thermal Anomalies,Bhutan,Q4,Asia,10.056153846153846,0.6923076923076923,31.76923076923077,Bhutan,495.1523,0.0013981712138016772,0.06416052347778808,0.020309213642254808,1,1.7,1,1
VIIRS Weekly Thermal Anomalies,Bolivia,Q1,America,463.9746153846154,86.53846153846153,1242.0,Bolivia,3897.2933,0.022204759785069687,0.3186827124353202,0.11905047418027671,2,2.0,2,2
VIIRS Weekly Thermal Anomalies,Bolivia,Q2,America,1181.2038461538461,167.3846153846154,3522.3076923076924,Bolivia,3897.2933,0.04294893981538813,0.9037830671629699,0.30308312852764924,2,2.2,2,2
VIIRS Weekly Thermal Anomalies,Bolivia,Q3,America,9649.909230769232,2737.4615384615386,25345.30769230769,Bolivia,3897.2933,0.7024006990855779,6.503310308286957,2.4760541452626192,4,3.8,4,4
VIIRS Weekly Thermal Anomalies,Bolivia,Q4,America,6633.925384615384,1229.7692307692307,20106.615384615383,Bolivia,3897.2933,0.31554443971903035,5.159122969937978,1.70218787090399,4,3.3,4,4
VIIRS Weekly Thermal Anomalies,Bosnia and Herzegovina,Q1,Europe,112.55846153846154,0.8461538461538461,476.0769230769231,Bosnia and Herzegovina,194.352,0.004353718233688597,2.4495601952998842,0.5791474311479251,3,3.3,3,1
VIIRS Weekly Thermal Anomalies,Bosnia and Herzegovina,Q2,Europe,57.324615384615385,3.230769230769231,377.84615384615387,Bosnia and Herzegovina,194.352,0.01662328780135646,1.944133087625308,0.29495253655540143,2,2.7,3,1
VIIRS Weekly Thermal Anomalies,Bosnia and Herzegovina,Q3,Europe,128.25,4.384615384615385,724.0,Bosnia and Herzegovina,194.352,0.02256017630184091,3.725199637770643,0.6598851568288466,3,3.5,4,2
VIIRS Weekly Thermal Anomalies,Bosnia and Herzegovina,Q4,Europe,36.13,0.8461538461538461,209.07692307692307,Bosnia and Herzegovina,194.352,0.004353718233688597,1.0757641962877822,0.1858998106528361,2,2.7,3,1
VIIRS Weekly Thermal Anomalies,Botswana,Q1,Africa,204.28769230769228,2.769230769230769,1282.8461538461538,Botswana,1413.7398,0.001958798054090837,0.9074131985575802,0.1445016206714222,2,2.2,2,1
VIIRS Weekly Thermal Anomalies,Botswana,Q2,Africa,404.75076923076927,22.923076923076923,1857.076923076923,Botswana,1413.7398,0.016214495003307485,1.3135917394961385,0.28629792358591677,2,2.5,3,1
VIIRS Weekly Thermal Anomalies,Botswana,Q3,Africa,2962.166153846154,513.1538461538462,9360.692307692309,Botswana,1413.7398,0.36297616163444374,6.621227122340552,2.095269690961628,4,3.8,4,4
VIIRS Weekly Thermal Anomalies,Botswana,Q4,Africa,1945.9384615384615,204.0,6570.615384615385,Botswana,1413.7398,0.144298123318025,4.647683671786975,1.3764473926096312,4,3.7,4,3
VIIRS Weekly Thermal Anomalies,Brazil,Q1,America,4486.6030769230765,1649.1538461538462,9702.846153846154,Brazil,51894.2395,0.03177913121077429,0.18697347234168743,0.08645666879698807,1,1.5,1,2
VIIRS Weekly Thermal Anomalies,Brazil,Q2,America,6408.1476923076925,3881.846153846154,11150.0,Brazil,51894.2395,0.07480302614023573,0.2148600713187058,0.12348475965829872,2,1.8,1,2
VIIRS Weekly Thermal Anomalies,Brazil,Q3,America,57954.15923076923,26744.23076923077,92579.46153846153,Brazil,51894.2395,0.5153602986942466,1.7840026644664775,1.116774420227687,4,3.2,3,4
VIIRS Weekly Thermal Anomalies,Brazil,Q4,America,36454.70923076923,16038.846153846154,73552.30769230769,Brazil,51894.2395,0.3090679487430614,1.4173501413833742,0.7024808453117273,3,2.8,3,4
VIIRS Weekly Thermal Anomalies,British Virgin Islands,Q1,America,0.963076923076923,0.5384615384615384,1.5384615384615385,British Virgin Islands,0.4577,1.176450815952673,3.361288045579066,2.104166316532495,4,3.0,4,4
VIIRS Weekly Thermal Anomalies,British Virgin Islands,Q2,America,1.09,0.38461538461538464,2.3076923076923075,British Virgin Islands,0.4577,0.8403220113947665,5.041932068368599,2.3814725802927685,4,4.2,4,4
VIIRS Weekly Thermal Anomalies,British Virgin Islands,Q3,America,0.9230769230769231,0.38461538461538464,1.5384615384615385,British Virgin Islands,0.4577,0.8403220113947665,3.361288045579066,2.0167728273474395,4,4.0,4,5
VIIRS Weekly Thermal Anomalies,British Virgin Islands,Q4,America,1.0815384615384616,0.6153846153846154,1.5384615384615385,British Virgin Islands,0.4577,1.3445152182316265,3.361288045579066,2.3629854960420835,4,2.8,4,5
VIIRS Weekly Thermal Anomalies,Bulgaria,Q1,Europe,79.5653846153846,3.5384615384615383,337.9230769230769,Bulgaria,418.7708,0.008449637697904291,0.8069404001498598,0.18999745114841962,2,2.7,2,2
VIIRS Weekly Thermal Anomalies,Bulgaria,Q2,Europe,42.097692307692306,6.923076923076923,94.46153846153847,Bulgaria,418.7708,0.016531899843725786,0.2255685889788363,0.10052680919417568,1,1.8,1,1
VIIRS Weekly Thermal Anomalies,Bulgaria,Q3,Europe,264.0192307692308,48.46153846153846,789.6923076923077,Bulgaria,418.7708,0.1157232989060805,1.8857387088409883,0.6304623693180871,3,3.5,3,3
VIIRS Weekly Thermal Anomalies,Bulgaria,Q4,Europe,172.29153846153847,18.46153846153846,576.6153846153846,Bulgaria,418.7708,0.044085066249935426,1.3769235692063166,0.411422043899762,3,3.0,3,2
VIIRS Weekly Thermal Anomalies,Burkina Faso,Q1,Africa,1956.7307692307693,693.4615384615385,3108.769230769231,Burkina Faso,170.5371,4.0663382833503,18.229284013679315,11.473930125648724,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Burkina Faso,Q2,Africa,127.43538461538462,43.23076923076923,265.38461538461536,Burkina Faso,170.5371,0.2534977387956593,1.556169392962677,0.7472590105929127,3,2.7,3,3
VIIRS Weekly Thermal Anomalies,Burkina Faso,Q3,Africa,2.517692307692308,0.3076923076923077,6.923076923076923,Burkina Faso,170.5371,0.0018042543686523794,0.04059572329467854,0.014763311371498096,1,1.3,1,1
VIIRS Weekly Thermal Anomalies,Burkina Faso,Q4,Africa,3028.670769230769,1548.6153846153845,4908.307692307692,Burkina Faso,170.5371,9.080812237427425,28.781465688742756,17.759600516431725,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Burundi,Q1,Africa,3.2130769230769234,0.6153846153846154,9.461538461538462,Burundi,20.0614,0.030675058340126585,0.47162902197944623,0.16016214835838594,2,2.7,2,2
VIIRS Weekly Thermal Anomalies,Burundi,Q2,Africa,25.95230769230769,5.0,65.84615384615384,Burundi,20.0614,0.2492348490135285,3.282231242393544,1.2936438978489881,3,4.0,3,3
VIIRS Weekly Thermal Anomalies,Burundi,Q3,Africa,185.65384615384616,35.38461538461539,447.61538461538464,Burundi,20.0614,1.7638158545572786,22.312270560149575,9.254281662986939,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Burundi,Q4,Africa,17.144615384615385,1.3846153846153846,62.84615384615385,Burundi,20.0614,0.06901888126528481,3.1326903329854274,0.8546071253559265,3,3.8,4,3
VIIRS Weekly Thermal Anomalies,Cambodia,Q1,Asia,10965.218461538461,3119.769230769231,22252.153846153848,Cambodia,402.0433,7.759784159490361,55.34765495695078,27.273725147362143,5,4.3,5,5
VIIRS Weekly Thermal Anomalies,Cambodia,Q2,Asia,1296.076923076923,251.0,4341.0,Cambodia,402.0433,0.6243108640288247,10.79734446513597,3.2237247159122493,4,3.7,5,4
VIIRS Weekly Thermal Anomalies,Cambodia,Q3,Asia,75.74230769230769,6.384615384615385,277.2307692307692,Cambodia,402.0433,0.015880417319764775,0.689554506270268,0.18839340860128173,2,2.3,2,2
VIIRS Weekly Thermal Anomalies,Cambodia,Q4,Asia,685.1815384615385,106.15384615384616,1936.076923076923,Cambodia,402.0433,0.2640358542322336,4.815593054471802,1.7042481206913247,4,3.5,4,4
VIIRS Weekly Thermal Anomalies,Cameroon,Q1,Africa,10576.237692307692,3587.230769230769,19042.23076923077,Cameroon,3133.3436,1.144857132563045,6.077287779492415,3.3753839484146235,4,3.7,4,4
VIIRS Weekly Thermal Anomalies,Cameroon,Q2,Africa,319.8969230769231,122.76923076923077,724.9230769230769,Cameroon,3133.3436,0.0391815410123648,0.23135767073967786,0.10209442816195552,1,1.3,1,2
VIIRS Weekly Thermal Anomalies,Cameroon,Q3,Africa,54.82769230769231,15.538461538461538,133.0,Cameroon,3133.3436,0.004959067220863214,0.04244666943006187,0.017498142338329033,1,1.3,1,1
VIIRS Weekly Thermal Anomalies,Cameroon,Q4,Africa,4601.574615384616,2629.5384615384614,7112.692307692308,Cameroon,3133.3436,0.8392116528613273,2.2700007454312727,1.4685828312556004,4,3.3,3,4
VIIRS Weekly Thermal Anomalies,Canada,Q1,America,254.45461538461538,69.15384615384616,598.3076923076923,Canada,19568.1277,0.0035340042345413636,0.030575622843451306,0.013003523857043071,1,1.3,1,1
VIIRS Weekly Thermal Anomalies,Canada,Q2,America,6188.962307692308,524.7692307692307,37294.0,Canada,19568.1277,0.02681754937490676,1.905854283647178,0.31627769414507184,2,2.0,3,2
VIIRS Weekly Thermal Anomalies,Canada,Q3,America,17015.19153846154,782.6153846153846,67931.07692307692,Canada,19568.1277,0.039994392749970895,3.471516435528828,0.8695360025916806,4,2.8,4,2
VIIRS Weekly Thermal Anomalies,Canada,Q4,America,1619.4646153846154,458.7692307692308,4484.538461538462,Canada,19568.1277,0.023444717747279967,0.22917565391493544,0.08276032537260146,1,1.7,2,2
VIIRS Weekly Thermal Anomalies,Central African Republic,Q1,Africa,29815.07076923077,8260.923076923076,49135.92307692308,Central African Republic,2817.98,2.9315052189593525,17.436576227270272,10.580298926617921,5,4.3,5,5
VIIRS Weekly Thermal Anomalies,Central African Republic,Q2,Africa,417.63384615384615,180.0,968.6153846153846,Central African Republic,2817.98,0.06387554205494717,0.3437268485281601,0.14820326835316294,2,1.5,2,2
VIIRS Weekly Thermal Anomalies,Central African Republic,Q3,Africa,59.5523076923077,20.615384615384617,125.92307692307692,Central African Republic,2817.98,0.00731566037210506,0.04468558219826859,0.02113297741371752,1,1.3,1,1
VIIRS Weekly Thermal Anomalies,Central African Republic,Q4,Africa,18460.828461538462,9659.461538461539,28211.923076923078,Central African Republic,2817.98,3.427796342934137,10.01139932750519,6.551085693134253,5,4.2,4,5
VIIRS Weekly Thermal Anomalies,Chad,Q1,Africa,6795.743846153846,2913.3076923076924,10811.76923076923,Chad,230.5655,12.635488363643704,46.89239817218635,29.47424417856898,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Chad,Q2,Africa,579.0707692307692,198.0,1283.1538461538462,Chad,230.5655,0.8587581403115384,5.565246518468054,2.511523923703977,4,3.7,4,4
VIIRS Weekly Thermal Anomalies,Chad,Q3,Africa,73.87307692307692,12.153846153846153,277.61538461538464,Chad,230.5655,0.0527132036399468,1.204062986940304,0.3203995260482463,3,3.0,3,2
VIIRS Weekly Thermal Anomalies,Chad,Q4,Africa,9322.491538461538,4810.384615384615,14099.076923076924,Chad,230.5655,20.86341892167135,61.149985245307406,40.43315907393577,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Chile,Q1,America,1154.8023076923077,204.30769230769232,6098.0,Chile,2411.5564,0.08472026294209513,2.5286574263823978,0.47886182868968263,3,2.8,3,3
VIIRS Weekly Thermal Anomalies,Chile,Q2,America,441.7361538461538,119.07692307692308,1004.9230769230769,Chile,2411.5564,0.04937762313040785,0.4167114138085582,0.1831747139922391,2,2.2,2,2
VIIRS Weekly Thermal Anomalies,Chile,Q3,America,141.5646153846154,34.07692307692308,318.46153846153845,Chile,2411.5564,0.014130676386802763,0.13205643395341635,0.058702593638123246,2,1.8,1,2
VIIRS Weekly Thermal Anomalies,Chile,Q4,America,306.3784615384615,124.0,741.6923076923077,Chile,2411.5564,0.051419075249494475,0.307557520816145,0.12704594490863308,2,2.0,2,2
VIIRS Weekly Thermal Anomalies,China,Q1,Asia,9088.08923076923,2587.3076923076924,22483.153846153848,China,8892.2976,0.2909605378375654,2.5283852225271732,1.0220181149548155,3,2.8,3,4
VIIRS Weekly Thermal Anomalies,China,Q2,Asia,12103.966923076923,6719.0,23792.46153846154,China,8892.2976,0.7555977433773696,2.675625874066736,1.3611742957272284,3,3.0,3,4
VIIRS Weekly Thermal Anomalies,China,Q3,Asia,6717.1853846153845,3027.3076923076924,9613.076923076924,China,8892.2976,0.3404415628540921,1.0810565902649192,0.7553936774018207,3,2.5,3,4
VIIRS Weekly Thermal Anomalies,China,Q4,Asia,9553.648461538462,2862.4615384615386,22184.53846153846,China,8892.2976,0.32190347953059273,2.4948038695351875,1.0743734511920138,3,2.8,3,4
VIIRS Weekly Thermal Anomalies,Colombia,Q1,America,5946.1869230769225,1640.7692307692307,14556.384615384615,Colombia,6652.8543,0.24662635866972626,2.187990892177605,0.893779820651855,3,3.0,3,4
VIIRS Weekly Thermal Anomalies,Colombia,Q2,America,768.7630769230769,258.0,2000.076923076923,Colombia,6652.8543,0.03878034725636484,0.300634409365755,0.11555387240677688,2,1.5,2,2
VIIRS Weekly Thermal Anomalies,Colombia,Q3,America,987.7707692307692,468.61538461538464,1945.6923076923076,Colombia,6652.8543,0.07043824552348676,0.29245978041219206,0.14847323038936375,2,2.2,2,3
VIIRS Weekly Thermal Anomalies,Colombia,Q4,America,934.9515384615383,361.61538461538464,1787.0,Colombia,6652.8543,0.05435492321173855,0.2686065137485425,0.14053389662562404,2,2.0,2,2
VIIRS Weekly Thermal Anomalies,Comoros,Q1,Africa,0.36692307692307696,0.07692307692307693,0.7692307692307693,Comoros,1.2105,0.06354653194801894,0.6354653194801895,0.30311695739205036,2,3.2,2,3
VIIRS Weekly Thermal Anomalies,Comoros,Q2,Africa,2.3592307692307695,0.46153846153846156,7.153846153846154,Comoros,1.2105,0.3812791916881137,5.9098274711657615,1.9489721348457412,4,4.3,4,4
VIIRS Weekly Thermal Anomalies,Comoros,Q3,Africa,9.410769230769231,0.6153846153846154,32.07692307692308,Comoros,1.2105,0.5083722555841516,26.4989038223239,7.774282718520638,5,5.0,5,4
VIIRS Weekly Thermal Anomalies,Comoros,Q4,Africa,4.064615384615385,0.38461538461538464,12.615384615384615,Comoros,1.2105,0.31773265974009474,10.421631239475106,3.357798748133321,4,4.3,4,4
VIIRS Weekly Thermal Anomalies,Costa Rica,Q1,America,288.09000000000003,72.3076923076923,605.3076923076923,Costa Rica,378.3538,0.19111131514390053,1.5998456796461205,0.7614301746143426,3,3.5,3,3
VIIRS Weekly Thermal Anomalies,Costa Rica,Q2,America,138.09692307692308,17.23076923076923,337.3076923076923,Costa Rica,378.3538,0.04554141977897204,0.8915139541553232,0.36499414853748813,2,2.7,2,2
VIIRS Weekly Thermal Anomalies,Costa Rica,Q3,America,5.145384615384615,0.38461538461538464,14.23076923076923,Costa Rica,378.3538,0.0010165495486377687,0.03761233329959744,0.01359939986167607,1,1.7,1,1
VIIRS Weekly Thermal Anomalies,Costa Rica,Q4,America,14.532307692307693,3.3076923076923075,33.30769230769231,Costa Rica,378.3538,0.00874232611828481,0.08803319091203077,0.03840930814572946,1,2.2,1,1
VIIRS Weekly Thermal Anomalies,Croatia,Q1,Europe,62.387692307692305,1.0769230769230769,260.53846153846155,Croatia,197.1286,0.005463048370064399,1.3216674878148658,0.316482196432645,2,2.8,3,1
VIIRS Weekly Thermal Anomalies,Croatia,Q2,Europe,21.782307692307693,1.3846153846153846,108.07692307692308,Croatia,197.1286,0.007023919332939941,0.5482559257100343,0.11049795763936686,1,2.0,2,1
VIIRS Weekly Thermal Anomalies,Croatia,Q3,Europe,58.464615384615385,4.538461538461538,322.84615384615387,Croatia,197.1286,0.02302284670241425,1.6377438577971632,0.29658109165598184,3,3.2,3,2
VIIRS Weekly Thermal Anomalies,Croatia,Q4,Europe,20.76923076923077,0.9230769230769231,99.61538461538461,Croatia,197.1286,0.004682612888626628,0.5053319742309569,0.10535878999409913,2,2.3,2,1
VIIRS Weekly Thermal Anomalies,Cuba,Q1,America,1166.2115384615386,336.38461538461536,3011.076923076923,Cuba,214.6204,1.56734688494018,14.029779662496775,5.433833589265227,5,4.3,5,5
VIIRS Weekly Thermal Anomalies,Cuba,Q2,America,574.5838461538461,166.3846153846154,1581.3076923076924,Cuba,214.6204,0.7752507002345322,7.367928176015385,2.677209837246814,4,3.8,4,4
VIIRS Weekly Thermal Anomalies,Cuba,Q3,America,81.75076923076924,18.384615384615383,197.53846153846155,Cuba,214.6204,0.08566108060843883,0.9204085983366984,0.3809086612026128,3,3.0,3,3
VIIRS Weekly Thermal Anomalies,Cuba,Q4,America,138.03846153846155,24.76923076923077,338.0,Cuba,214.6204,0.11540948935530253,1.5748735907676996,0.6431749336897218,3,3.0,3,3
VIIRS Weekly Thermal Anomalies,Curaçao,Q1,America,3.3561538461538456,0.46153846153846156,8.076923076923077,Curaçao,0.0032,144.23076923076923,2524.0384615384614,1048.7980769230767,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Curaçao,Q2,America,2.386923076923077,0.6153846153846154,5.384615384615385,Curaçao,0.0032,192.30769230769232,1682.6923076923078,745.9134615384615,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Curaçao,Q3,America,4.3246153846153845,1.0,11.0,Curaçao,0.0032,312.5,3437.5,1351.4423076923076,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Curaçao,Q4,America,3.9707692307692306,0.46153846153846156,9.923076923076923,Curaçao,0.0032,144.23076923076923,3100.9615384615386,1240.8653846153845,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Cyprus,Q1,Europe,3.6469230769230765,0.6153846153846154,8.461538461538462,Cyprus,4.4197,0.13923673900595412,1.914505161331869,0.8251517245340355,3,2.8,3,3
VIIRS Weekly Thermal Anomalies,Cyprus,Q2,Europe,11.33,1.0769230769230769,50.0,Cyprus,4.4197,0.2436642932604197,11.312985044233772,2.563522411023373,4,3.8,5,3
VIIRS Weekly Thermal Anomalies,Cyprus,Q3,Europe,8.85,1.6153846153846154,33.61538461538461,Cyprus,4.4197,0.3654964398906296,7.6058068682002435,2.0023983528293776,4,4.3,4,4
VIIRS Weekly Thermal Anomalies,Cyprus,Q4,Europe,6.021538461538461,0.8461538461538461,18.46153846153846,Cyprus,4.4197,0.19145051613318692,4.177102170178623,1.362431491173261,4,4.0,4,3
VIIRS Weekly Thermal Anomalies,Czech Republic,Q1,Europe,17.182307692307692,2.0,41.76923076923077,Czech Republic,258.7071,0.007730750335031392,0.16145374738161714,0.06641606547446008,1,1.5,1,1
VIIRS Weekly Thermal Anomalies,Czech Republic,Q2,Europe,41.20153846153846,10.692307692307692,88.3076923076923,Czech Republic,258.7071,0.04132978063728321,0.3413423609467707,0.15925940363267363,2,1.7,2,2
VIIRS Weekly Thermal Anomalies,Czech Republic,Q3,Europe,47.276153846153846,15.384615384615385,93.07692307692308,Czech Republic,258.7071,0.059467310269472246,0.3597772271303071,0.18274007109257473,2,2.3,2,3
VIIRS Weekly Thermal Anomalies,Czech Republic,Q4,Europe,17.28846153846154,2.6923076923076925,48.30769230769231,Czech Republic,258.7071,0.010406779297157644,0.18672735424614284,0.06682638991531945,1,1.5,1,1
VIIRS Weekly Thermal Anomalies,Côte d'Ivoire,Q1,Africa,6006.987692307692,1557.3076923076924,12605.76923076923,Côte d'Ivoire,155.6667,10.004115795527833,80.97922825350079,38.588777768833616,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Côte d'Ivoire,Q2,Africa,790.2192307692308,297.0769230769231,1653.4615384615386,Côte d'Ivoire,155.6667,1.9084166560794513,10.621806323777268,5.076353714501758,5,3.7,5,5
VIIRS Weekly Thermal Anomalies,Côte d'Ivoire,Q3,Africa,53.44307692307692,10.153846153846153,133.23076923076923,Côte d'Ivoire,155.6667,0.06522811978314022,0.8558719959424157,0.34331733712526136,3,2.2,3,3
VIIRS Weekly Thermal Anomalies,Côte d'Ivoire,Q4,Africa,2310.9030769230767,719.5384615384615,4982.538461538462,Côte d'Ivoire,155.6667,4.622301760996164,32.00773486904047,14.845198600105718,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Denmark,Q1,Europe,10.824615384615385,2.6923076923076925,24.076923076923077,Denmark,40.6454,0.06623892721704529,0.5923652633981478,0.2663183382280746,2,2.3,2,3
VIIRS Weekly Thermal Anomalies,Denmark,Q2,Europe,21.05923076923077,6.384615384615385,45.76923076923077,Denmark,40.6454,0.15708088454327881,1.1260617626897698,0.5181208886917281,3,2.7,2,3
VIIRS Weekly Thermal Anomalies,Denmark,Q3,Europe,26.09,8.461538461538462,54.23076923076923,Denmark,40.6454,0.20817948553928517,1.3342412482290549,0.6418930555487213,3,3.0,3,3
VIIRS Weekly Thermal Anomalies,Denmark,Q4,Europe,10.24,1.9230769230769231,27.923076923076923,Denmark,40.6454,0.04731351944074663,0.686992302279641,0.2519350283180877,2,2.2,2,2
VIIRS Weekly Thermal Anomalies,Djibouti,Q1,Africa,1.0123076923076924,0.46153846153846156,1.7692307692307692,Djibouti,0.3018,1.529285823520416,5.862262323494927,3.3542335729214456,4,3.3,4,5
VIIRS Weekly Thermal Anomalies,Djibouti,Q2,Africa,1.1015384615384616,0.15384615384615385,3.1538461538461537,Djibouti,0.3018,0.509761941173472,10.450119794056175,3.6498954988020595,5,4.5,5,4
VIIRS Weekly Thermal Anomalies,Djibouti,Q3,Africa,1.820769230769231,0.23076923076923078,4.461538461538462,Djibouti,0.3018,0.764642911760208,14.783096294030688,6.0330325737880415,5,4.7,5,5
VIIRS Weekly Thermal Anomalies,Djibouti,Q4,Africa,1.4230769230769231,0.46153846153846156,2.6153846153846154,Djibouti,0.3018,1.529285823520416,8.665952999949024,4.7152979558546155,4,4.3,4,5
VIIRS Weekly Thermal Anomalies,Dominican Republic,Q1,America,231.53769230769228,63.84615384615385,556.1538461538462,Dominican Republic,112.99,0.5650602163567913,4.922151041276628,2.0491874706406965,4,4.2,4,4
VIIRS Weekly Thermal Anomalies,Dominican Republic,Q2,America,168.92923076923077,40.38461538461539,463.61538461538464,Dominican Republic,112.99,0.35741760673170536,4.1031541252799775,1.4950812529359305,4,4.0,4,4
VIIRS Weekly Thermal Anomalies,Dominican Republic,Q3,America,122.76153846153846,36.15384615384615,256.61538461538464,Dominican Republic,112.99,0.31997385745505047,2.271133592489465,1.086481444920245,4,4.0,4,4
VIIRS Weekly Thermal Anomalies,Dominican Republic,Q4,America,65.93153846153847,14.846153846153847,154.23076923076923,Dominican Republic,112.99,0.13139352018898884,1.3649948599944175,0.5835165807729752,3,3.3,3,3
VIIRS Weekly Thermal Anomalies,Ecuador,Q1,America,133.19153846153847,3.6923076923076925,962.7692307692307,Ecuador,1374.0327,0.0026872051096802083,0.7006887323491142,0.09693476615333715,2,1.7,2,1
VIIRS Weekly Thermal Anomalies,Ecuador,Q2,America,94.1223076923077,12.153846153846153,526.6153846153846,Ecuador,1374.0327,0.008845383486030685,0.3832626287681397,0.06850077708653346,1,1.3,2,1
VIIRS Weekly Thermal Anomalies,Ecuador,Q3,America,318.2107692307692,82.84615384615384,1186.5384615384614,Ecuador,1374.0327,0.06029416464844966,0.8635445586836917,0.2315889346962188,2,2.3,3,3
VIIRS Weekly Thermal Anomalies,Ecuador,Q4,America,821.7161538461538,147.46153846153845,2264.3076923076924,Ecuador,1374.0327,0.1073202540678533,1.6479285335113876,0.5980324586497496,3,3.0,3,3
VIIRS Weekly Thermal Anomalies,Egypt,Q1,Africa,131.39076923076922,53.92307692307692,281.0769230769231,Egypt,3.2597,16.542343443592024,86.22785013250395,40.30762623271136,5,4.8,5,5
VIIRS Weekly Thermal Anomalies,Egypt,Q2,Africa,197.3646153846154,116.46153846153847,298.38461538461536,Egypt,3.2597,35.72768612496195,91.53744681553988,60.54686486014523,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Egypt,Q3,Africa,231.32076923076923,123.07692307692308,346.3076923076923,Egypt,3.2597,37.75713196825569,106.23913007567945,70.96382158811217,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,Egypt,Q4,Africa,231.13615384615383,108.38461538461539,407.15384615384613,Egypt,3.2597,33.249874339545165,124.90531219248585,70.90718589015978,5,5.0,5,5
VIIRS Weekly Thermal Anomalies,El Salvador,Q1,America,279.50076923076927,56.15384615384615,700.9230769230769,El Salvador,37.961,1.4792509721515807,18.46429432636329,7.362839999756837,5,5.0,5,5
